@id;@form;@lemma;@postag;@relation
1;νομίζω;νομίζω;v1spia---;PRED_CO
2;τε;τε;d--------;AuxY
3;γάρ;γάρ;d--------;AuxY
4;,;punc;u--------;AuxX
5;ὦ;ὦ;i--------;AuxZ
6;ἄνδρες;ἀνήρ;n-p---mv-;ExD
7;Ἀθηναῖοι;Ἀθηναῖος;n-p---mv-;ATR
8;,;punc;u--------;AuxX
9;ὡς;ὡς;c--------;AuxC
10;οὐδεὶς;οὐδείς;p-s---mn-;SBJ
11;τῶν;ὁ;l-p---mg-;ATR
12;ἐμῶν;ἐμός;a-p---mg-;ATR
13;κατηγόρων;κατήγορος;a-p---mg-;ATR
14;,;punc;u--------;AuxX
15;καὶ;καί;c--------;COORD
16;ὑμῖν;σύ;p2p---md-;OBJ_CO
17;ἐπιτρέπω;ἐπιτρέπω;v1spia---;PRED_CO
18;καὶ;καί;c--------;COORD
19;τῷ;ὁ;l-s---md-;ATR
20;θεῷ;θεός;n-s---md-;OBJ_CO
21;κρῖναι;κρίνω;v--ana---;ADV
22;περὶ;περί;r--------;AuxP
23;ἐμοῦ;ἐγώ;p1s---mg-;ADV
24;ὅπῃ;ὅπη;d--------;ADV
25;μέλλει;μέλλω;v3spia---;OBJ
26;ἐμοί;ἐγώ;p1s---md-;ADV_CO
27;τε;τε;d--------;AuxY
28;ἄριστα;ἀγαθός;a-p---nn-;PNOM
29;εἶναι;εἰμί;v--pna---;OBJ
30;καὶ;καί;c--------;COORD
31;ὑμῖν;σύ;p2p---md-;ADV_CO
32;.;punc;u--------;AuxK
33;νομίζει;νομίζω;v3spia---;ADV
