@id;@form;@lemma;@postag;@relation
1;ἔοικεν;ἔοικα;v3sria---;PRED
2;γὰρ;γάρ;d--------;AuxY
3;ὥσπερ;ὥσπερ;d--------;AuxZ
4;αἴνιγμα;αἴνιγμα;n-s---na-;OBJ
5;συντιθέντι;συντίθημι;v-sppamd-;ADV
6;διαπειρωμένῳ;διαπειράομαι;v-sppemd-;OBJ
7;ἆρα;ἆρα;d--------;AuxZ
8;γνώσεται;γιγνώσκω;v3sfim---;PRED_CO
9;Σωκράτης;Σωκράτης;n-s---mn-;SBJ
10;ὁ;ὁ;l-s---mn-;ATR
11;σοφὸς;σοφός;a-s---mn-;ATR
12;δὴ;δή;d--------;AuxY
13;ἐμοῦ;ἐγώ;p1s---mg-;SBJ
14;χαριεντιζομένου;χαριεντίζομαι;v-sppemg-;OBJ_CO
15;καὶ;καί;c--------;COORD
16;ἐναντίʼ;ἐναντίος;a-p---na-;OBJ
17;ἐμαυτῷ;ἐμαυτοῦ;p-s---md-;ADV
18;λέγοντος;λέγω;v-sppamg-;OBJ_CO
19;,;punc;u--------;AuxX
20;ἢ;ἤ;c--------;COORD
21;ἐξαπατήσω;ἐξαπατάω;v1sfia---;PRED_CO
22;αὐτὸν;αὐτός;p-s---ma-;OBJ_CO
23;καὶ;καί;c--------;COORD
24;τοὺς;ὁ;l-p---ma-;ATR
25;ἄλλους;ἄλλος;p-p---ma-;OBJ_CO
26;τοὺς;ὁ;l-p---ma-;ATR
27;ἀκούοντας;ἀκούω;v-pppama-;ATR
28;";";punc;u--------;AuxX
