@id;@form;@lemma;@postag;@relation
1;ὅπως;ὅπως;c--------;AuxC
2;δὲ;δέ;d--------;AuxY
3;σύ;σύ;p2s---mn-;SBJ
4;τινα;τις;p-s---ca-;OBJ
5;πείθοις;πείθω;v2spoa---;ADV
6;ἂν;ἄν;d--------;AuxY
7;καὶ;καί;d--------;AuxZ
8;σμικρὸν;μικρός;a-s---ma-;ATR
9;νοῦν;νόος;n-s---ma-;OBJ
10;ἔχοντα;ἔχω;v-sppama-;ATR
11;ἀνθρώπων;ἄνθρωπος;n-p---mg-;ATR
12;,;punc;u--------;AuxX
13;ὡς;ὡς;c--------;AuxC
14;οὐ;οὐ;d--------;AuxZ
15;τοῦ;ὁ;l-s---mg-;ATR
16;αὐτοῦ;αὐτός;p-s---mg-;PNOM
17;ἔστιν;εἰμί;v3spia---;OBJ_CO
18;καὶ;καί;d--------;AuxY
19;δαιμόνια;δαιμόνιος;a-p---na-;OBJ_CO
20;καὶ;καί;c--------;COORD
21;θεῖα;θεῖος;a-p---na-;OBJ_CO
22;ἡγεῖσθαι;ἡγέομαι;v--pnm---;SBJ
23;,;punc;u--------;AuxX
24;καὶ;καί;c--------;COORD
25;αὖ;αὖ;d--------;ADV
26;τοῦ;ὁ;l-s---mg-;ATR
27;αὐτοῦ;αὐτός;p-s---mg-;PNOM
28;μή;μή;d--------;AuxZ
29;-τε;τε;d--------;AuxY
30;δαίμονας;δαίμων;n-p---ma-;OBJ_CO
31;μή;μή;d--------;AuxZ
32;-τε;τε;d--------;AuxY
33;θεοὺς;θεός;n-p---ma-;OBJ_CO
34;μή;μή;d--------;AuxZ
35;-τε;τε;c--------;COORD
36;ἥρωας;ἥρως;n-p---ma-;OBJ_CO
37;,;punc;u--------;AuxX
38;οὐδεμία;οὐδείς;a-s---fn-;ATR
39;μηχανή;μηχανή;n-s---fn-;SBJ
40;ἐστιν;εἰμί;v3spia---;PRED
41;.;punc;u--------;AuxK
42;ἔστιν;εἰμί;v3spia---;OBJ_CO
43;ἡγεῖσθαι;ἡγέομαι;v--pnm---;SBJ
