,@id,@form,@lemma,@postag,@relation
0,1,ἐνόμισε,νομίζω,v3saia---,PRED
1,2,δὲ,δέ,d--------,AuxY
2,3,μὴ,μή,d--------,AuxZ
3,4,ἂν,ἄν,d--------,AuxY
4,5,γενέσθαι,γίγνομαι,v--anm---,OBJ
5,6,ποτὲ,ποτέ,d--------,ADV
6,7,πιστὸν,πιστός,a-s---ma-,PNOM
7,8,ἄνθρωπον,ἄνθρωπος,n-s---ma-,SBJ
8,9,ὅστις,ὅστις,p-s---mn-,SBJ
9,10,ἄλλον,ἄλλος,p-s---ma-,OBJ
10,11,μᾶλλον,μάλα,d-------c,ADV
11,12,φιλήσοι,φιλέω,v3sfoa---,ATR
12,13,τοῦ,ὁ,l-s---mg-,ATR
13,14,τῆς,ὁ,l-s---fg-,ATR
14,15,φυλακῆς,φυλακή,n-s---fg-,OBJ
15,16,δεομένου,δέομαι,v-sppemg-,ATR
16,17,.,.,u--------,AuxK
