,@id,@form,@lemma,@postag,@relation
0,1,ἔπειτα,ἔπειτα,d--------,ADV
1,2,δ’,δέ,d--------,AuxY
2,3,",",",",u--------,AuxX
3,4,ἔφη,φημί,v3siia---,AuxY
4,5,",",",",u--------,AuxX
5,6,οὐκ,οὐ,d--------,AuxZ
6,7,ἂν,ἄν,d--------,AuxY
7,8,οἴει,οἴομαι,v2spie---,PRED
8,9,καὶ,καί,d--------,AuxZ
9,10,ἡμᾶς,ἐγώ,p1p---ma-,SBJ
10,11,αἰσχύνεσθαι,αἰσχύνω,v--pne---,OBJ
11,12,",",",",u--------,AuxX
12,13,εἰ,εἰ,c--------,AuxC
13,14,σὲ,σύ,p2s---ma-,SBJ
14,15,μὲν,μέν,d--------,AuxY
15,16,ὁρῷμεν,ὁράω,v1ppoa---,ADV_CO
16,17,ἔξω,ἔξω,d--------,ADV
17,18,καρτεροῦντα,καρτερέω,v-sppama-,ATR
18,19,",",",",u--------,AuxX
19,20,αὐτοὶ,αὐτός,a-p---mn-,AtvV
20,21,δ’,δέ,c--------,COORD
21,22,ἐν,ἐν,r--------,AuxP
22,23,οἰκίαις,οἰκία,n-p---fd-,PNOM
23,24,εἴημεν,εἰμί,v1ppoa---,ADV_CO
24,25,καὶ,καί,c--------,COORD
25,26,σοῦ,σύ,p2s---mg-,OBJ
26,27,δοκοίημεν,δοκέω,v1ppoa---,ADV_CO
27,28,πλεονεκτεῖν,πλεονεκτέω,v--pna---,OBJ
28,29,;,;,u--------,AuxK
