,@id,@form,@lemma,@postag,@relation
0,1,ταῦτ’,οὗτος,p-p---na-,OBJ
1,2,",",",",u--------,AuxX
2,3,ἔφη,φημί,v3siia---,AuxY
3,4,",",",",u--------,AuxX
4,5,ἔχων,ἔχω,v-sppamn-,ADV
5,6,",",",",u--------,AuxX
6,7,ὦ,ὦ,i--------,AuxZ
7,8,Κῦρε,Κῦρος,n-s---mv-,ExD
8,9,",",",",u--------,AuxX
9,10,εἴσῃ,οἶδα,v2spie---,PRED
10,11,τόν,ὁ,l-s---ma-,ATR
11,12,τέ,τε,d--------,AuxY
12,13,σοι,σοι,p2s---md-,OBJ
13,14,ὀρθῶς,ὀρθός,d--------,ADV
14,15,ἀποδιδόντα,ἀποδίδωμι,v-sppama-,OBJ_CO
15,16,ἃ,ὅς,p-p---na-,OBJ
16,17,ἄγει,ἄγω,v3spia---,OBJ
17,18,καὶ,καί,d--------,AuxY
18,19,τὸν,ὁ,l-s---ma-,ATR
19,20,μή,μή,d--------,AuxZ
20,21,.,.,u--------,AuxK
21,22,ἀποδιδόντα,ἀποδίδωμι,v-sppama-,OBJ_CO
