@id;@form;@lemma;@postag;@relation
1;πολλῶν;πολύς;a-p---mg-;ATR
2;δʼ;δέ;d--------;AuxY
3;ὡς;ὡς;d--------;AuxZ
4;πρὸς;πρός;r--------;AuxP
5;ἴδιον;ἴδιος;a-s---ma-;ATR
6;βασιλέα;βασιλεύς;n-s---ma-;ADV
7;αὐτομολούντων;αὐτομολέω;v-pppamg-;ADV
8;ἀθρόως;ἀθρόος;d--------;ADV
9;,;punc;u--------;AuxX
10;τοὺς;ὁ;l-p---ma-;ATR
11;μὲν;μέν;d--------;AuxY
12;λοιποὺς;λοιπός;a-p---ma-;OBJ
13;τῶν;ὁ;l-p---mg-;ATR
14;Νομάδων;Νομάς;n-p---mg-;ATR
15;ὡς;ὡς;d--------;AuxZ
16;ὑπόπτους;ὕποπτος;a-p---ma-;ATR
17;ὁ;ὁ;l-s---mn-;ATR
18;Καῖσαρ;Καῖσαρ;n-s---mn-;SBJ
19;ἐς;εἰς;r--------;AuxP
20;Λιβύην;Λιβύη;n-s---fa-;ADV
21;ἀπέπεμψε;ἀποπέμπω;v3saia---;PRED_CO
22;,;punc;u--------;AuxX
23;Πασίου;Πάσιος;n-s---mg-;SBJ
24;δὲ;δέ;c--------;COORD
25;πελάσαντος;πελάζω;v-sapamg-;ADV_CO
26;αὐτῷ;αὐτός;p-s---md-;OBJ
27;σὺν;σύν;r--------;AuxP
28;καταφρονήσει;καταφρόνησις;n-s---fd-;ADV
29;καὶ;καί;c--------;COORD
30;μέρος;μέρος;n-s---na-;OBJ
31;ἤδη;ἤδη;d--------;ADV
32;τοῦ;ὁ;l-s---mg-;ATR
33;χάρακος;χάραξ;n-s---mg-;ATR
34;διασπῶντος;διασπάω;v-sppamg-;ADV_CO
35;,;punc;u--------;AuxX
36;τοὺς;ὁ;l-p---ma-;ATR
37;ἱππέας;ἱππεύς;n-p---ma-;OBJ
38;ἐκπέμψας;ἐκπέμπω;v-sapamn-;ADV
39;κατʼ;κατά;r--------;AuxP
40;ἄλλας;ἄλλος;a-p---fa-;ATR
41;πύλας;πύλη;n-p---fa-;ADV
42;ἔκτεινε;κτείνω;v3saia---;PRED_CO
43;τοῦ;ὁ;l-s---mg-;ATR
44;Παπίου;Παπίας;n-s---mg-;ATR
45;περὶ;περί;r--------;AuxP
46;ἑξακισχιλίους;ἑξακισχίλιοι;a-p---ma-;OBJ
47;.;punc;u--------;AuxK
