@id;@form;@lemma;@postag;@relation
1;περὶ;περί;r--------;AuxP
2;δὲ;δέ;d--------;AuxY
3;τὸ;ὁ;l-s---na-;ATR
4;Φάλερνον;Φάλερνον;n-s---na-;ATR
5;ὄρος;ὄρος;n-s---na-;ADV
6;Γναῖον;Γναῖος;n-s---ma-;ATR
7;Πομπήιον;Πομπήιος;n-s---ma-;OBJ
8;Οὐιδακίλιος;Οὐιδακίλιος;n-s---mn-;SBJ_CO
9;καὶ;καί;d--------;AuxY
10;Τίτος;Τίτος;n-s---mn-;ATR
11;Λαφρήνιος;Λαφρήνιος;n-s---mn-;SBJ_CO
12;καὶ;καί;c--------;COORD
13;Πόπλιος;Πόπλιος;n-s---mn-;ATR
14;Οὐέττιος;Οὐέττιος;n-s---mn-;SBJ_CO
15;,;punc;u--------;AuxX
16;ἐς;εἰς;r--------;AuxP
17;ταὐτὸν;αὐτός;p-s---na-;ADV
18;ἀλλήλοις;ἀλλήλων;p-p---md-;OBJ
19;συνελθόντες;συνέρχομαι;v-papamn-;ADV
20;,;punc;u--------;AuxX
21;ἐτρέποντο;τρέπω;v3piie---;PRED_CO
22;καὶ;καί;c--------;COORD
23;κατεδίωκον;καταδιώκω;v3piia---;PRED_CO
24;ἐς;εἰς;r--------;AuxP
25;πόλιν;πόλις;n-s---fa-;ADV
26;Φίρμον;Φίρμον;n-s---na-;ATR
27;.;punc;u--------;AuxK
