@id,@form,@lemma,@postag
1,οὓς,ὅς,p-p---ma-
2,εἰς,εἰς,r--------
3,τὴν,ὁ,l-s---fa-
4,φιλίαν,φιλία,n-s---fa-
5,προσαγαγόμενοι,προσάγω,v-papmmn-
6,διέβησαν,διαβαίνω,v3paia---
7,εἰς,εἰς,r--------
8,τὴν,ὁ,l-s---fa-
9,τῶν,ὁ,l-p---mg-
10,Ἰνσόμβρων,Ἴνσομβρες,n-p---mg-
11,γῆν,γῆ,n-s---fa-
12,κατὰ,κατά,r--------
13,τὰς,ὁ,l-p---fa-
14,συρροίας,συρροή,n-p---fa-
15,τοῦ,ὁ,l-s---mg-
16,τʼ,τε,d--------
17,Ἀδόα,Ἀδόα,n-s---mg-
18,καὶ,καί,c--------
19,Πάδου,Πάδος,n-s---mg-
20,ποταμοῦ,ποταμός,n-s---mg-
21,.,punc1,u--------
