,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0554-001|273|1,1,``,``,u--------,AuxG
1,Leuven|0554-001|273|2,2,σὺ,σύ,p2s---cn-,SBJ
2,Leuven|0554-001|273|3,3,μὲν,μέν,d--------,AuxY
3,Leuven|0554-001|273|4,4,γὰρ,γάρ,d--------,AuxY
4,Leuven|0554-001|273|5,5,``,``,u--------,AuxG
5,Leuven|0554-001|273|6,6,εἶπε,λέγω,v3saia---,PRED
6,Leuven|0554-001|273|7,7,``,``,u--------,AuxG
7,Leuven|0554-001|273|8,8,κίνδυνον,κίνδυνος,n-s---ma-,OBJ
8,Leuven|0554-001|273|9,9,ἐπάγεις,ἐπάγω,v2spia---,OBJ_CO
10,Leuven|0554-001|273|11,11,σὺ,σύ,p2s---cn-,SBJ
11,Leuven|0554-001|273|12,12,δὲ,δέ,d--------,COORD
12,Leuven|0554-001|273|13,13,κέρδος,κέρδος,n-s---na-,OBJ
13,Leuven|0554-001|273|14,14,ἀπολλύεις,ἀπόλλυμι,v2spia---,OBJ_CO
