,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0554-001|94|1,1,ὁ,ὁ,l-s---mn-,ATR
1,Leuven|0554-001|94|2,2,δ’,δέ,d--------,AuxY
2,Leuven|0554-001|94|3,3,Ἀκραγαντῖνος,Ἀκραγαντῖνος,a-s---mn-,SBJ
3,Leuven|0554-001|94|4,4,διαπεπτωκυίας,διαπίπτω,v-srpafg-,ADV
4,Leuven|0554-001|94|5,5,αὐτῷ,αὐτός,p-s---md-,ATR
5,Leuven|0554-001|94|6,6,τῆς,ὁ,l-s---fg-,ATR
6,Leuven|0554-001|94|7,7,πρώτης,πρῶτος,a-s---fg-,ATR
7,Leuven|0554-001|94|8,8,τέχνης,τέχνη,n-s---fg-,SBJ
8,Leuven|0554-001|94|9,9,ἥπτετο,ἅπτω,v3siie---,PRED
9,Leuven|0554-001|94|10,10,λοιπὸν,λοιπός,a-s---na-,ADV
10,Leuven|0554-001|94|11,11,ἐνεργεστέρας,ἐνεργής,a-s---fgc,ATR
11,Leuven|0554-001|94|12,12,κατασκευῆς,κατασκευή,n-s---fg-,ATR
12,Leuven|0554-001|94|13,13,τι,τις,p-s---na-,OBJ
13,Leuven|0554-001|94|14,14,τοιοῦτον,τοιοῦτος,p-s---na-,ATR
