,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0554-001|126|1,1,ταῦτα,οὗτος,p-p---na-,OBJ
1,Leuven|0554-001|126|2,2,θεασάμενος,θεάομαι,v-sapmmn-,ADV
2,Leuven|0554-001|126|3,3,Χαιρέας,Χαιρέας,n-s---mn-,SBJ
3,Leuven|0554-001|126|4,4,οὐκέτι,οὐκέτι,d--------,ADV
4,Leuven|0554-001|126|5,5,κατέσχεν,κατέχω,v3saia---,PRED_CO
5,Leuven|0554-001|126|6,6,ἀλλὰ,ἀλλά,c--------,COORD
6,Leuven|0554-001|126|7,7,εἰσέδραμεν,εἰστρέχω,v3saia---,PRED_CO
7,Leuven|0554-001|126|8,8,ἐπ’,ἐπί,r--------,AuxP
8,Leuven|0554-001|126|9,9,αὐτοφώρῳ,αὐτόφωρος,a-s---nd-,ADV
9,Leuven|0554-001|126|10,10,τὸν,ὁ,l-s---ma-,ATR
10,Leuven|0554-001|126|11,11,μοιχὸν,μοιχός,n-s---ma-,OBJ
11,Leuven|0554-001|126|12,12,ἀναιρήσων,ἀναιρέω,v-sfpamn-,ADV
