,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0554-001|107|1,1,ὁ,ὁ,l-s---mn-,SBJ
1,Leuven|0554-001|107|2,2,δ’,δέ,d--------,AuxY
2,Leuven|0554-001|107|3,3,ἐμβαλὼν,ἐμβάλλω,v-sapamn-,ADV
3,Leuven|0554-001|107|4,4,αὐτῷ,αὐτός,p-s---md-,OBJ
4,Leuven|0554-001|107|5,5,τὴν,ὁ,l-s---fa-,ATR
5,Leuven|0554-001|107|6,6,δεξιὰν,δεξιά,n-s---fa-,OBJ
6,Leuven|0554-001|107|7,7,ἀπῆγεν,ἀπάγω,v3siia---,PRED_CO
7,Leuven|0554-001|107|8,8,εἴς,εἰς,r--------,AuxP
8,Leuven|0554-001|107|9,9,τι,τις,p-s---na-,ATR
9,Leuven|0554-001|107|10,10,χωρίον,χωρίον,n-s---na-,OBJ
10,Leuven|0554-001|107|11,11,ἠρεμαῖον,ἠρεμαῖος,a-s---na-,ATR
12,Leuven|0554-001|107|13,13,εἶτα,εἶτα,d--------,ADV
13,Leuven|0554-001|107|14,14,συναγαγὼν,συνάγω,v-sapamn-,ADV_CO
14,Leuven|0554-001|107|15,15,τὰς,ὁ,l-p---fa-,ATR
15,Leuven|0554-001|107|16,16,ὀφρῦς,ὀφρύς,n-p---fa-,OBJ
16,Leuven|0554-001|107|17,17,καὶ,καί,c--------,COORD
17,Leuven|0554-001|107|18,18,ὅμοιος,ὅμοιος,a-s---mn-,PNOM
18,Leuven|0554-001|107|19,19,γενόμενος,γίγνομαι,v-sapmmn-,ADV_CO
19,Leuven|0554-001|107|20,20,λυπουμένῳ,λυπέω,v-sppemd-,ADV
21,Leuven|0554-001|107|22,22,μικρὸν,μικρός,a-s---na-,ATR
22,Leuven|0554-001|107|23,23,δέ,δέ,d--------,COORD
23,Leuven|0554-001|107|24,24,τι,τις,p-s---na-,OBJ
24,Leuven|0554-001|107|25,25,καὶ,καί,d--------,AuxZ
25,Leuven|0554-001|107|26,26,δακρύσας,δακρύω,v-sapamn-,ADV_CO
26,Leuven|0554-001|107|27,27,``,``,u--------,AuxG
27,Leuven|0554-001|107|28,28,ἀηδῶς,ἀηδής,d--------,ADV
28,Leuven|0554-001|107|29,29,μὲν,μέν,d--------,AuxY
29,Leuven|0554-001|107|30,30,``,``,u--------,AuxG
30,Leuven|0554-001|107|31,31,εἶπεν,λέγω,v3saia---,PRED_CO
31,Leuven|0554-001|107|32,32,``,``,u--------,AuxG
32,Leuven|0554-001|107|33,33,ὦ,ὦ,i--------,AuxZ
33,Leuven|0554-001|107|34,34,Χαιρέα,Χαιρέας,n-s---mv-,ExD
35,Leuven|0554-001|107|36,36,σκυθρωπόν,σκυθρωπός,a-s---na-,ATR
36,Leuven|0554-001|107|37,37,σοι,σύ,p2s---cd-,OBJ
37,Leuven|0554-001|107|38,38,πρᾶγμα,πρᾶγμα,n-s---na-,OBJ
38,Leuven|0554-001|107|39,39,μηνύω,μηνύω,v1spia---,OBJ_CO
39,Leuven|0554-001|107|40,40,καὶ,καί,c--------,COORD
40,Leuven|0554-001|107|41,41,πάλαι,πάλαι,d--------,ADV
41,Leuven|0554-001|107|42,42,βουλόμενος,βούλομαι,v-sppemn-,ADV
42,Leuven|0554-001|107|43,43,εἰπεῖν,λέγω,v--ana---,OBJ
43,Leuven|0554-001|107|44,44,ὤκνουν,ὀκνέω,v1siia---,OBJ_CO
44,Leuven|0554-001|107|45,45,·,·,u--------,AuxK
