,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0554-001|108|1,1,ἐπεὶ,ἐπεί,c--------,AuxC
1,Leuven|0554-001|108|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|0554-001|108|3,3,ἤδη,ἤδη,d--------,ADV
3,Leuven|0554-001|108|4,4,φανερῶς,φανερός,d--------,ADV
4,Leuven|0554-001|108|5,5,ὑβρίζῃ,ὑβρίζω,v2spie---,ADV_CO
5,Leuven|0554-001|108|6,6,καὶ,καί,c--------,COORD
6,Leuven|0554-001|108|7,7,θρυλεῖται,θρυλέω,v3spie---,ADV_CO
7,Leuven|0554-001|108|8,8,πανταχοῦ,πανταχοῦ,d--------,ADV
8,Leuven|0554-001|108|9,9,τὸ,ὁ,l-s---nn-,ATR
9,Leuven|0554-001|108|10,10,δεινόν,δεινός,a-s---nn-,SBJ
11,Leuven|0554-001|108|12,12,οὐχ,οὐ,d--------,AuxZ
12,Leuven|0554-001|108|13,13,ὑπομένω,ὑπομένω,v1spia---,PRED
13,Leuven|0554-001|108|14,14,σιωπᾶν,σιωπάω,v--pna---,OBJ
14,Leuven|0554-001|108|15,15,·,·,u--------,AuxK
