,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0554-001|186|1,1,εὗρε,εὑρίσκω,v3saia---,PRED_CO
1,Leuven|0554-001|186|2,2,δ’,δέ,d--------,AuxY
2,Leuven|0554-001|186|3,3,ἐνίους,ἔνιοι,a-p---ma-,OBJ
3,Leuven|0554-001|186|4,4,μὲν,μέν,d--------,AuxY
4,Leuven|0554-001|186|5,5,ἐν,ἐν,r--------,AuxP
5,Leuven|0554-001|186|6,6,πορνείοις,πορνεῖον,n-p---nd-,ADV
7,Leuven|0554-001|186|8,8,τοὺς,ὁ,l-p---ma-,OBJ
8,Leuven|0554-001|186|9,9,δ’,δέ,d--------,COORD
9,Leuven|0554-001|186|10,10,ἐν,ἐν,r--------,AuxP
10,Leuven|0554-001|186|11,11,καπηλείοις,καπηλεῖον,n-p---nd-,ADV
12,Leuven|0554-001|186|13,13,οἰκεῖον,οἰκεῖος,a-s---ma-,ATR
13,Leuven|0554-001|186|14,14,στρατὸν,στρατός,n-s---ma-,ExD
14,Leuven|0554-001|186|15,15,τοιούτῳ,τοιοῦτος,p-s---md-,ATR
15,Leuven|0554-001|186|16,16,στρατηγῷ,στρατηγός,n-s---md-,OBJ
