@id,@form,@lemma,@postag,@relation
1,πρὸς,πρός,r--------,AuxP
2,δὲ,δέ,d--------,AuxY
3,τούτοις,οὗτος,p-p---nd-,ADV
4,διὰ,διά,r--------,AuxP
5,τὴν,ὁ,l-s---fa-,ATR
6,κτῆσιν,κτῆσις,n-s---fa-,ADV_CO
7,τὴν,ὁ,l-s---fa-,ATR
8,ἐν,ἐν,r--------,AuxP
9,τοῖς,ὁ,l-p---nd-,ATR
10,ὑπερορίοις,ὑπερόριος,a-p---nd-,ATR
11,καὶ,καί,c--------,COORD
12,διὰ,διά,r--------,AuxP
13,τὰς,ὁ,l-p---fa-,ATR
14,ἀρχὰς,ἀρχή,n-p---fa-,ADV_CO
15,τὰς,ὁ,l-p---fa-,ATR
16,εἰς,εἰς,r--------,AuxP
17,τὴν,ὁ,l-s---fa-,ATR
18,ὑπερορίαν,ὑπερορία,n-s---fa-,ATR
19,λελήθασι,λανθάνω,v3pria---,PRED
20,μανθάνοντες,μανθάνω,v-pppamn-,PNOM
21,ἐλαύνειν,ἐλαύνω,v--pna---,OBJ
22,τῇ,ὁ,l-s---fd-,ATR
23,κώπῃ,κώπη,n-s---fd-,ADV
24,αὐτοί,αὐτός,p-p---mn-,SBJ_CO
25,τε,τε,d--------,AuxY
26,καὶ,καί,c--------,COORD
27,οἱ,ὁ,l-p---mn-,ATR
28,ἀκόλουθοι,ἀκόλουθος,a-p---mn-,SBJ_CO
29,:,punc1,u--------,AuxK
