@ref,@id,@form,@lemma,@postag,@relation
Leuven|Ps-Luc|89|1,1,ἐπειδὰν,ἐπειδάν,c--------,AuxC
Leuven|Ps-Luc|89|2,2,δὲ,δέ,d--------,AuxY
Leuven|Ps-Luc|89|3,3,χάλασμα,χάλασμα,n-s---na-,OBJ
Leuven|Ps-Luc|89|4,4,ἴδηις,ὁράω,v2sasa---,ADV
Leuven|Ps-Luc|89|5,5,",",",",u--------,AuxX
Leuven|Ps-Luc|89|6,6,τότ’,τότε,d--------,ADV
Leuven|Ps-Luc|89|7,7,ἤδη,ἤδη,d--------,ADV
Leuven|Ps-Luc|89|8,8,ἐπιβὰς,ἐπιβαίνω,v-sapamn-,ADV
Leuven|Ps-Luc|89|9,9,ἅμμα,ἅμμα,n-s---na-,OBJ
Leuven|Ps-Luc|89|10,10,κατ’,κατά,r--------,AuxP
Leuven|Ps-Luc|89|11,11,ἰξύος,ἰξύς,n-s---fg-,ADV
Leuven|Ps-Luc|89|12,12,δήσας,δέω,v-sapamn-,ADV
Leuven|Ps-Luc|89|13,13,σύνεχε,συνέχω,v2spma---,PRED_CO
Leuven|Ps-Luc|89|14,14,",",",",u--------,AuxX
Leuven|Ps-Luc|89|15,15,καὶ,καί,b--------,AuxY
Leuven|Ps-Luc|89|16,16,πειρῶ,πειράω,v2spme---,PRED_CO
Leuven|Ps-Luc|89|17,17,μὴ,μή,d--------,AuxZ
Leuven|Ps-Luc|89|18,18,σπεύδειν,σπεύδω,v--pna---,OBJ
Leuven|Ps-Luc|89|19,19,",",",",u--------,AuxX
Leuven|Ps-Luc|89|20,20,ἀλλ’,ἀλλά,b--------,COORD
Leuven|Ps-Luc|89|21,21,ὀλίγον,ὀλίγος,a-s---na-,ADV
Leuven|Ps-Luc|89|22,22,διακαρτερήσας,διακαρτερέω,v-sapamn-,ADV
Leuven|Ps-Luc|89|23,23,σύντρεχε,συντρέχω,v2spma---,PRED_CO
Leuven|Ps-Luc|89|24,24,.,.,u--------,AuxK
