@ref,@id,@form,@lemma,@postag,@relation
Leuven|Ps-Luc|193|1,1,ἀλλὰ,ἀλλά,d--------,AuxY
Leuven|Ps-Luc|193|2,2,πάντα,πᾶς,a-p---nn-,SBJ
Leuven|Ps-Luc|193|3,3,",",",",u--------,AuxX
Leuven|Ps-Luc|193|4,4,εἶπεν,λέγω,v3saia---,ExD
Leuven|Ps-Luc|193|5,5,ἡ,ὁ,l-s---fn-,ATR
Leuven|Ps-Luc|193|6,6,γραῦς,γραῦς,n-s---fn-,SBJ
Leuven|Ps-Luc|193|7,7,",",",",u--------,AuxX
Leuven|Ps-Luc|193|8,8,εὐτρεπῆ,εὐτρεπής,a-p---nn-,PNOM
Leuven|Ps-Luc|193|9,9,ὑμῖν,σύ,p2p---cd-,ADV
Leuven|Ps-Luc|193|10,10,",",",",u--------,AuxX
Leuven|Ps-Luc|193|11,11,ἄρτοι,ἄρτος,n-p---mn-,APOS_CO
Leuven|Ps-Luc|193|12,12,πολλοί,πολύς,a-p---mn-,ATR
Leuven|Ps-Luc|193|13,13,",",",",u--------,COORD
Leuven|Ps-Luc|193|14,14,οἴνου,οἶνος,n-s---mg-,ATR
Leuven|Ps-Luc|193|15,15,παλαιοῦ,παλαιός,a-s---mg-,ATR
Leuven|Ps-Luc|193|16,16,πίθοι,πίθος,n-p---mn-,APOS_CO
Leuven|Ps-Luc|193|17,17,",",",",u--------,AuxX
Leuven|Ps-Luc|193|18,18,καὶ,καί,b--------,AuxY
Leuven|Ps-Luc|193|19,19,τὰ,ὁ,l-p---na-,ATR
Leuven|Ps-Luc|193|20,20,κρέα,κρέας,n-p---na-,OBJ_CO
Leuven|Ps-Luc|193|21,21,δὲ,δέ,b--------,COORD
Leuven|Ps-Luc|193|22,22,ὑμῖν,σύ,p2p---cd-,ADV
Leuven|Ps-Luc|193|23,23,τὰ,ὁ,l-p---na-,ATR
Leuven|Ps-Luc|193|24,24,ἄγρια,ἄγριος,a-p---na-,ATR
Leuven|Ps-Luc|193|25,25,σκευάσασα,σκευάζω,v-sapafn-,ADV
Leuven|Ps-Luc|193|26,26,ἔχω,ἔχω,v1spia---,PRED_CO
Leuven|Ps-Luc|193|27,27,.,.,u--------,AuxK
Leuven|Ps-Luc|193|28,28,[0],_,-,PRED_CO
