@ref,@id,@form,@lemma,@postag,@relation
Leuven|0554-001|387|1,1,καὶ,καί,b--------,AuxY
Leuven|0554-001|387|2,2,γὰρ,γάρ,d--------,AuxY
Leuven|0554-001|387|3,3,ἐδεῖτο,δέω,v3siie---,PRED
Leuven|0554-001|387|4,4,πολλῆς,πολύς,a-s---fg-,ATR
Leuven|0554-001|387|5,5,ἀναπαύσεως,ἀνάπαυσις,n-s---fg-,OBJ
Leuven|0554-001|387|6,6,ἐκ,ἐκ,r--------,AuxP
Leuven|0554-001|387|7,7,λύπης,λύπη,n-s---fg-,ADV_CO
Leuven|0554-001|387|8,8,καὶ,καί,b--------,AuxY
Leuven|0554-001|387|9,9,καμάτου,κάματος,n-s---mg-,ADV_CO
Leuven|0554-001|387|10,10,καὶ,καί,b--------,COORD
Leuven|0554-001|387|11,11,φόβου,φόβος,n-s---mg-,ADV_CO
Leuven|0554-001|387|12,12,·,·,u--------,AuxK
