@ref,@id,@form,@lemma,@postag,@relation
Leuven|0554-001|119|1,1,συνέθεντο,συντίθημι,v3paim---,PRED_CO
Leuven|0554-001|119|2,2,ταῦτα,οὗτος,p-p---na-,OBJ
Leuven|0554-001|119|3,3,",",",",u--------,AuxX
Leuven|0554-001|119|4,4,καὶ,καί,b--------,COORD
Leuven|0554-001|119|5,5,ὁ,ὁ,l-s---mn-,ATR
Leuven|0554-001|119|6,6,μὲν,μέν,d--------,AuxY
Leuven|0554-001|119|7,7,Χαιρέας,Χαιρέας,n-s---mn-,SBJ
Leuven|0554-001|119|8,8,πέμψας,πέμπω,v-sapamn-,ADV
Leuven|0554-001|119|9,9,(,̔,u--------,AuxG
Leuven|0554-001|119|10,10,οὐ,οὐ,d--------,AuxY
Leuven|0554-001|119|11,11,γὰρ,γάρ,d--------,AuxY
Leuven|0554-001|119|12,12,αὐτὸς,αὐτός,p-s---mn-,ADV
Leuven|0554-001|119|13,13,ὑπέμεινεν,ὑπομένω,v3saia---,ExD
Leuven|0554-001|119|14,14,οὐδὲ,οὐδέ,d--------,AuxY
Leuven|0554-001|119|15,15,εἰσελθεῖν,εἰσέρχομαι,v--ana---,OBJ
Leuven|0554-001|119|16,16,),̓,u--------,AuxG
Leuven|0554-001|119|17,17,``,``,u--------,AuxG
Leuven|0554-001|119|18,18,ἄπειμι,ἄπειμι1,v1spia---,OBJ
Leuven|0554-001|119|19,19,``,``,u--------,AuxG
Leuven|0554-001|119|20,20,φησὶν,φημί,v3spia---,PRED_CO
Leuven|0554-001|119|21,21,``,``,u--------,AuxG
Leuven|0554-001|119|22,22,εἰς,εἰς,r--------,AuxP
Leuven|0554-001|119|23,23,ἀγρόν,ἀγρός,n-s---ma-,OBJ
Leuven|0554-001|119|24,24,``,``,u--------,AuxG
Leuven|0554-001|119|25,25,·,·,u--------,AuxK
