@ref,@id,@form,@lemma,@postag,@relation
Leuven|0554-001|173|1,1,τὸ,ὁ,l-s---nn-,ATR
Leuven|0554-001|173|2,2,δὲ,δέ,b--------,AuxY
Leuven|0554-001|173|3,3,δοκοῦν,δοκέω,v-sppann-,SBJ
Leuven|0554-001|173|4,4,εἰς,εἰς,r--------,AuxP
Leuven|0554-001|173|5,5,τιμὴν,τιμή,n-s---fa-,ADV
Leuven|0554-001|173|6,6,τῆς,ὁ,l-s---fg-,ATR
Leuven|0554-001|173|7,7,νεκρᾶς,νεκρός,a-s---fg-,ATR
Leuven|0554-001|173|8,8,γεγονέναι,γίγνομαι,v--rna---,OBJ
Leuven|0554-001|173|9,9,μειζόνων,μέγας,a-p---ngc,ATR
Leuven|0554-001|173|10,10,πραγμάτων,πρᾶγμα,n-p---ng-,ATR
Leuven|0554-001|173|11,11,ἐκίνησεν,κινέω,v3saia---,PRED
Leuven|0554-001|173|12,12,ἀρχήν,ἀρχή,n-s---fa-,OBJ
Leuven|0554-001|173|13,13,.,.,u--------,AuxK
