@ref,@id,@form,@lemma,@postag,@relation
Leuven|0554-001|275|1,1,πωλουμένη,πωλέω,v-sppefn-,ADV
Leuven|0554-001|275|2,2,μὲν,μέν,d--------,AuxY
Leuven|0554-001|275|3,3,γὰρ,γάρ,d--------,AuxY
Leuven|0554-001|275|4,4,σιγήσει,σιγάω,v3sfia---,PRED_CO
Leuven|0554-001|275|5,5,διὰ,διά,r--------,AuxP
Leuven|0554-001|275|6,6,τὸν,ὁ,l-s---ma-,ATR
Leuven|0554-001|275|7,7,φόβον,φόβος,n-s---ma-,ADV
Leuven|0554-001|275|8,8,",",",",u--------,AuxX
Leuven|0554-001|275|9,9,πραθεῖσα,πιπράσκω,v-sappfn-,ADV
Leuven|0554-001|275|10,10,δὲ,δέ,b--------,COORD
Leuven|0554-001|275|11,11,κατηγορείτω,κατηγορέω,v3spma---,PRED_CO
Leuven|0554-001|275|12,12,τῶν,ὁ,l-p---mg-,ATR
Leuven|0554-001|275|13,13,μὴ,μή,d--------,AuxZ
Leuven|0554-001|275|14,14,παρόντων,πάρειμι,v-pppamg-,OBJ
Leuven|0554-001|275|15,15,.,.,u--------,AuxK
