@id;@form;@lemma;@postag;@relation
1;καὶ;καί;d--------;AuxY
2;τὸ;ὁ;l-s---nn-;ATR
3;μὲν;μέν;d--------;AuxY
4;σύμπαν;σύμπας;a-s---nn-;ATR
5;ἦν;εἰμί;v3siia---;ATR
6;στράτευμα;στράτευμα;n-s---nn-;SBJ
7;τούτων;οὗτος;p-p---mg-;ATR
8;τῆς;ὁ;l-s---fg-;ATR
9;ναυτικῆς;ναυτικός;a-s---fg-;ATR
10;δυνάμεως;δύναμις;n-s---fg-;ATR
11;περὶ;περί;r--------;AuxP
12;τέτταρας;τέσσαρες;a-p---fa-;ATR_CO
13;καὶ;καί;c--------;COORD
14;δέκα;δέκα;a--------;ATR_CO
15;μυριάδας;μυριάς;n-p---fa-;PNOM
16;,;punc;u--------;AuxX
17;ὡς;ὡς;d--------;AuxZ
18;ἂν;ἄν;d--------;AuxY
19;ἑκάστης;ἕκαστος;a-s---fg-;ATR
20;νεὼς;ναῦς;n-s---fg-;SBJ
21;λαμβανούσης;λαμβάνω;v-sppafg-;ADV
22;ἐρέτας;ἐρέτης;n-p---ma-;OBJ_CO
23;μὲν;μέν;d--------;AuxY
24;τριακοσίους;τριακόσιοι;a-p---ma-;ATR
25;,;punc;u--------;AuxX
26;ἐπιβάτας;ἐπιβάτης;n-p---ma-;OBJ_CO
27;δ᾽;δέ;c--------;COORD
28;ἑκατὸν;ἑκατόν;a--------;ATR
29;εἴκοσιν;εἴκοσι;a--------;ATR
30;.;punc;u--------;AuxK
