@ref,@id,@form,@lemma,@postag
Leuven|4029-001|304|1,1,μετὰ,μετά,d--------
Leuven|4029-001|304|2,2,δὲ,δέ,d--------
Leuven|4029-001|304|3,3,Ἀρεόβινδος,Ἀρεόβινδος,n-s---mn-
Leuven|4029-001|304|4,4,μὲν,μέν,d--------
Leuven|4029-001|304|5,5,ἐς,εἰς,r--------
Leuven|4029-001|304|6,6,Βυζάντιον,Βυζάντιον,n-s---na-
Leuven|4029-001|304|7,7,ὡς,ὡς,r--------
Leuven|4029-001|304|8,8,βασιλέα,βασιλεύς,n-s---ma-
Leuven|4029-001|304|9,9,μετάπεμπτος,μετάπεμπτος,a-s---mn-
Leuven|4029-001|304|10,10,ἦλθεν,ἔρχομαι,v3saia---
Leuven|4029-001|304|11,11,",",",",u--------
Leuven|4029-001|304|12,12,οἱ,ὁ,l-p---mn-
Leuven|4029-001|304|13,13,δὲ,δέ,d--------
Leuven|4029-001|304|14,14,λοιποὶ,λοιπός,a-p---mn-
Leuven|4029-001|304|15,15,ἐς,εἰς,r--------
Leuven|4029-001|304|16,16,Ἄμιδαν,Ἄμιδα,n-s---fa-
Leuven|4029-001|304|17,17,ἀφικόμενοι,ἀφικνέομαι,v-papmmn-
Leuven|4029-001|304|18,18,χειμῶνος,χειμών,n-s---mg-
Leuven|4029-001|304|19,19,ὥρᾳ,ὥρα,n-s---fd-
Leuven|4029-001|304|20,20,ἐς,εἰς,r--------
Leuven|4029-001|304|21,21,πολιορκίαν,πολιορκία,n-s---fa-
Leuven|4029-001|304|22,22,καθίσταντο,καθίστημι,v3piie---
Leuven|4029-001|304|23,23,.,.,u--------
