@id,@form,@lemma,@postag
1,δυεῖν,δύο,a-d---mg_
2,δὲ,δέ,d--------
3,τρόπων,τρόπος,n-p---mg-
4,ὄντων,εἰμί,v-pppamg-
5,",",punc1,u--------
6,καθʼ,κατά,r--------
7,οὓς,ὅς,p-p---ma-
8,φθείρεσθαι,φθείρω,v--pne---
9,πέφυκε,φύω,v3sria---
10,πᾶν,πᾶς,a-s---nn-
11,γένος,γένος,n-s---nn-
12,πολιτείας,πολιτεία,n-s---fg-
13,",",punc1,u--------
14,τοῦ,ὁ,l-s---mg-
15,μὲν,μέν,d--------
16,ἔξωθεν,ἔξωθεν,d--------
17,",",punc1,u--------
18,τοῦ,ὁ,l-s---mg-
19,δʼ,δέ,c--------
20,ἐν,ἐν,r--------
21,αὐτοῖς,αὐτός,p-p---md-
22,φυομένου,φύω,v-sppemg-
23,",",punc1,u--------
24,τὸν,ὁ,l-s---ma-
25,μὲν,μέν,d--------
26,ἐκτὸς,ἐκτός,d--------
27,ἄστατον,ἄστατος,a-s---fa-
28,ἔχειν,ἔχω,v--pna---
29,συμβαίνει,συμβαίνω,v3spia---
30,τὴν,ὁ,l-s---fa-
31,θεωρίαν,θεωρία,n-s---fa-
32,",",punc1,u--------
33,τὸν,ὁ,l-s---ma-
34,δʼ,δέ,c--------
35,ἐξ,ἐκ,r--------
36,αὐτῶν,αὐτός,p-p---mg-
37,τεταγμένην,τάσσω,v-srpefa-
38,.,punc1,u--------
39,φυομένου,φύω,v-sppemg-
40,ἔχειν,ἔχω,v--pna---
41,θεωρίαν,θεωρία,n-s---fa-
