@id,@form,@lemma,@postag
1,ἐπὶ,ἐπί,r--------
2,δὲ,δέ,d--------
3,τούτων,οὗτος,p-p---ng-
4,κατὰ,κατά,r--------
5,τὴν,ὁ,l-s---fa-
6,Ἀσίαν,Ἀσία,n-s---fa-
7,Ἀρτάβαζος,Ἀρτάβαζος,n-s---mn-
8,καὶ,καί,c--------
9,Μεγάβυζος,Μεγάβυζος,n-s---mn-
10,ἐκπεμφθέντες,ἐκπέμπω,v-pappmn-
11,ἐπὶ,ἐπί,r--------
12,τὸν,ὁ,l-s---ma-
13,πρὸς,πρός,r--------
14,Αἰγυπτίους,Αἰγύπτιος,n-p---ma-
15,πόλεμον,πόλεμος,n-s---ma-
16,ἀνέζευξαν,ἀναζεύγνυμι,v3paia---
17,ἐκ,ἐκ,r--------
18,τῆς,ὁ,l-s---fg-
19,Περσίδος,Περσίς,n-s---fg-
20,",",punc1,u--------
21,ἔχοντες,ἔχω,v-pppamn-
22,στρατιώτας,στρατιώτης,n-p---ma-
23,ἱππεῖς,ἱππεύς,n-p---ma-
24,τε,τε,d--------
25,καὶ,καί,c--------
26,πεζοὺς,πεζός,a-p---ma-
27,πλείους,πλείων,a-p---mac
28,τῶν,ὁ,l-p---fg-
29,τριάκοντα,τριάκοντα,a-_---___
30,μυριάδων,μυριάς,n-p---fg-
31,.,punc1,u--------
