@id,@form,@lemma,@postag
1,καὶ,καί,d--------
2,μέχρι,μέχρι,r--------
3,μέν,μέν,d--------
4,τινος,τις,p-s---ng-
5,οἱ,ὁ,l-p---mn-
6,Πέρσαι,Πέρσης,n-p---mn-
7,τοῖς,ὁ,l-p---nd-
8,πλήθεσι,πλῆθος,n-p---nd-
9,προέχοντες,προέχω,v-pppamn-
10,ἐπλεονέκτουν,πλεονεκτέω,v3piia---
11,",",punc1,u--------
12,μετὰ,μετά,r--------
13,δὲ,δέ,c--------
14,ταῦτα,οὗτος,p-p---na-
15,τῶν,ὁ,l-p---mg-
16,Ἀθηναίων,Ἀθήναιος,n-p---mg-
17,βιασαμένων,βιάω,v-papmmg-
18,καὶ,καί,d--------
19,τοὺς,ὁ,l-p---ma-
20,καθʼ,κατά,r--------
21,ἑαυτοὺς,ἑαυτοῦ,p-p---ma-
22,τεταγμένους,τάσσω,v-prpema-
23,τρεψαμένων,τρέπω,v-papmmg-
24,καὶ,καί,c--------
25,πολλοὺς,πολύς,a-p---ma-
26,ἀναιρούντων,ἀναιρέω,v-pppamg-
27,",",punc1,u--------
28,τὸ,ὁ,l-s---nn-
29,λοιπὸν,λοιπός,a-s---nn-
30,πλῆθος,πλῆθος,n-s---nn-
31,τῶν,ὁ,l-p---mg-
32,βαρβάρων,βάρβαρος,n-p---mg-
33,πρὸς,πρός,r--------
34,φυγὴν,φυγή,n-s---fa-
35,ὥρμησε,ὁρμάω,v3saia---
36,.,punc1,u--------
