,@id,@form,@lemma,@postag,@relation
0,1,ὅσα,ὅσος,a-p---nn-,SBJ
1,2,γὰρ,γάρ,d--------,AuxY
2,3,ἐκ,ἐκ,r--------,AuxP
3,4,πλειόνων,πλείων,a-p---ngc,ADV
4,5,συνέστηκε,συνίστημι,v3sria---,ATR_CO
5,6,καὶ,καί,c--------,COORD
6,7,γίνεται,γίγνομαι,v3spie---,ATR_CO
7,8,ἕν,εἷς,a-s---nn-,ATR
8,9,τι,τις,p-s---nn-,PNOM
9,10,κοινόν,κοινός,a-s---nn-,ATR
10,11,",",punc1,u--------,AuxX
11,12,εἴ,εἰ,c--------,AuxC
12,13,-τε,τε,d--------,AuxY
13,14,ἐκ,ἐκ,r--------,AuxP
14,15,συνεχῶν,συνεχής,a-p---ng-,ADV
15,16,εἴ,εἰ,c--------,AuxC
16,17,-τε,τε,c--------,COORD
17,18,ἐκ,ἐκ,r--------,AuxP
18,19,διῃρημένων,διαιρέω,v-prpeng-,ADV
19,20,",",punc1,u--------,AuxX
20,21,ἐν,ἐν,r--------,AuxP
21,22,ἅπασιν,ἅπας,a-p---nd-,ADV
22,23,ἐμφαίνεται,ἐμφαίνω,v3spie---,PRED_CO
23,24,τὸ,ὁ,l-s---nn-,ATR
24,25,ἄρχον,ἄρχω,v-sppann-,SBJ_CO
25,26,καὶ,καί,c--------,COORD
26,27,τὸ,ὁ,l-s---nn-,ATR
27,28,ἀρχόμενον,ἄρχω,v-sppenn-,SBJ_CO
28,29,",",punc1,u--------,AuxX
29,30,καὶ,καί,c--------,COORD
30,31,τοῦτο,οὗτος,p-s---nn-,SBJ
31,32,ἐκ,ἐκ,r--------,AuxP
32,33,τῆς,ὁ,l-s---fg-,ATR
33,34,ἁπάσης,ἅπας,a-s---fg-,ATR
34,35,φύσεως,φύσις,n-s---fg-,ADV
35,36,ἐνυπάρχει,ἐν-ὑπάρχω,v3spia---,PRED_CO
36,37,τοῖς,ὁ,l-p---nd-,ATR
37,38,ἐμψύχοις,ἔμψυχος,a-p---nd-,ADV
38,39,:,punc1,u--------,AuxK
39,40,γίνεται,γίγνομαι,v3spie---,ADV_CO
40,41,γίνεται,γίγνομαι,v3spie---,ADV_CO
