@id;@form;@lemma;@postag;@relation
1;καὶ;καί;d--------;AuxY
2;ᾠδὰς;ἀοιδή;n-p---fa-;OBJ
3;ἐκέλευον;κελεύω;v3piia---;PRED
4;ᾁδειν;ἀείδω;v--pna---;OBJ_CO
5;καὶ;καί;c--------;COORD
6;χορείας;χορεία;n-p---fa-;OBJ
7;χορεύειν;χορεύω;v--pna---;OBJ_CO
8;ἀγεννεῖς;ἀγεννής;a-p---fa-;ATR_CO
9;καὶ;καί;c--------;COORD
10;καταγελάστους;καταγέλαστος;a-p---fa-;ATR_CO
11;,;punc;u--------;AuxX
12;ἀπέχεσθαι;ἀπέχω;v--pne---;OBJ_CO
13;δὲ;δέ;c--------;COORD
14;τῶν;ὁ;l-p---fg-;ATR
15;ἐλευθέρων;ἐλεύθερος;a-p---fg-;OBJ
16;.;punc;u--------;AuxK
