@ref,@id,@form,@lemma,@postag
Leuven|0554-001|229|1,1,δαίμων,δαίμων,n-s---mn-
Leuven|0554-001|229|2,2,γάρ,γάρ,d--------
Leuven|0554-001|229|3,3,τις,τις,p-s---cn-
Leuven|0554-001|229|4,4,φυλάττει,φυλάσσω,v3spia---
Leuven|0554-001|229|5,5,τὰ,ὁ,l-p---na-
Leuven|0554-001|229|6,6,ἔνδον,ἔνδον,d--------
Leuven|0554-001|229|7,7,καὶ,καί,b--------
Leuven|0554-001|229|8,8,εἰσελθεῖν,εἰσέρχομαι,v--ana---
Leuven|0554-001|229|9,9,ἡμῖν,ἐγώ,p1p---cd-
Leuven|0554-001|229|10,10,οὐκ,οὐ,d--------
Leuven|0554-001|229|11,11,ἐπιτρέπει,ἐπιτρέπω,v3spia---
Leuven|0554-001|229|12,12,``,``,u--------
Leuven|0554-001|229|13,13,.,.,u--------
