@ref,@id,@form,@lemma,@postag
Leuven|0554-001|358|1,1,ἀμφοτέροις,ἀμφότερος,a-p---md-
Leuven|0554-001|358|2,2,δὲ,δέ,b--------
Leuven|0554-001|358|3,3,ἡ,ὁ,l-s---fn-
Leuven|0554-001|358|4,4,νὺξ,νύξ,n-s---fn-
Leuven|0554-001|358|5,5,ἐδόκει,δοκέω,v3siia---
Leuven|0554-001|358|6,6,μακρά,μακρός,a-s---fn-
Leuven|0554-001|358|7,7,",",",",u--------
Leuven|0554-001|358|8,8,τοῦ,ὁ,l-s---mg-
Leuven|0554-001|358|9,9,μὲν,μέν,d--------
Leuven|0554-001|358|10,10,δὴ,δή,d--------
Leuven|0554-001|358|11,11,σπεύδοντος,σπεύδω,v-sppamg-
Leuven|0554-001|358|12,12,ἀγοράσαι,ἀγοράζω,v--ana---
Leuven|0554-001|358|13,13,",",",",u--------
Leuven|0554-001|358|14,14,τοῦ,ὁ,l-s---mg-
Leuven|0554-001|358|15,15,δὲ,δέ,b--------
Leuven|0554-001|358|16,16,πωλῆσαι,πωλέω,v--ana---
Leuven|0554-001|358|17,17,.,.,u--------
|0554-001|357|18,18,[0],,
