@ref,@id,@form,@lemma,@postag
Leuven|0554-001|164|1,1,προῄεσαν,προέρχομαι,v3piia---
Leuven|0554-001|164|2,2,δὲ,δέ,b--------
Leuven|0554-001|164|3,3,τῆς,ὁ,l-s---fg-
Leuven|0554-001|164|4,4,κλίνης,κλίνη,n-s---fg-
Leuven|0554-001|164|5,5,πρῶτοι,πρῶτος,a-p---mn-
Leuven|0554-001|164|6,6,μὲν,μέν,d--------
Leuven|0554-001|164|7,7,οἱ,ὁ,l-p---mn-
Leuven|0554-001|164|8,8,Συρακουσίων,Συρακούσιος,a-p---mg-
Leuven|0554-001|164|9,9,ἱππεῖς,ἱππεύς,n-p---mn-
Leuven|0554-001|164|10,10,αὐτοῖς,αὐτός,p-p---md-
Leuven|0554-001|164|11,11,ἵπποις,ἵππος,n-p---md-
Leuven|0554-001|164|12,12,κεκοσμημένοι,κοσμέω,v-prpemn-
Leuven|0554-001|164|13,13,",",",",u--------
Leuven|0554-001|164|14,14,μετὰ,μετά,r--------
Leuven|0554-001|164|15,15,τούτους,οὗτος,p-p---ma-
Leuven|0554-001|164|16,16,ὁπλῖται,ὁπλίτης,n-p---mn-
Leuven|0554-001|164|17,17,φέροντες,φέρω,v-pppamn-
Leuven|0554-001|164|18,18,τὰ,ὁ,l-p---na-
Leuven|0554-001|164|19,19,σημεῖα,σημεῖον,n-p---na-
Leuven|0554-001|164|20,20,τῶν,ὁ,l-p---ng-
Leuven|0554-001|164|21,21,Ἑρμοκράτους,Ἑρμοκράτης,n-s---mg-
Leuven|0554-001|164|22,22,τροπαίων,τρόπαιον,n-p---ng-
Leuven|0554-001|164|23,23,",",",",u--------
Leuven|0554-001|164|24,24,εἶτα,εἶτα,d--------
Leuven|0554-001|164|25,25,ἡ,ὁ,l-s---fn-
Leuven|0554-001|164|26,26,βουλή,βουλή,n-s---fn-
Leuven|0554-001|164|27,27,",",",",u--------
Leuven|0554-001|164|28,28,καὶ,καί,b--------
Leuven|0554-001|164|29,29,ἐν,ἐν,r--------
Leuven|0554-001|164|30,30,μέσῳ,μέσος,a-s---md-
Leuven|0554-001|164|31,31,τῷ,ὁ,l-s---md-
Leuven|0554-001|164|32,32,δήμῳ,δῆμος,n-s---md-
Leuven|0554-001|164|33,33,πάντες,πᾶς,a-p---mn-
Leuven|0554-001|164|34,34,οἱ,ὁ,l-p---mn-
Leuven|0554-001|164|35,35,Ἑρμοκράτην,Ἑρμοκράτης,n-s---ma-
Leuven|0554-001|164|36,36,δορυφοροῦντες,δορυφορέω,v-pppamn-
Leuven|0554-001|164|37,37,·,·,u--------
