@ref,@id,@form,@lemma,@postag
Leuven|0554-001|11|1,1,τέως,τέως,d--------
Leuven|0554-001|11|2,2,δὲ,δέ,b--------
Leuven|0554-001|11|3,3,μὴ,μή,d--------
Leuven|0554-001|11|4,4,προϊοῦσαν,προιόω,v-sppafa-
Leuven|0554-001|11|5,5,τὴν,ὁ,l-s---fa-
Leuven|0554-001|11|6,6,Καλλιρρόην,Καλλιρρόη,n-s---fa-
Leuven|0554-001|11|7,7,προήγαγεν,προάγω,v3saia---
Leuven|0554-001|11|8,8,ἡ,ὁ,l-s---fn-
Leuven|0554-001|11|9,9,μήτηρ,μήτηρ,n-s---fn-
Leuven|0554-001|11|10,10,",",",",u--------
Leuven|0554-001|11|11,11,τοῦ,ὁ,l-s---mg-
Leuven|0554-001|11|12,12,Ἑρμοκράτους,Ἑρμοκράτης,n-s---mg-
Leuven|0554-001|11|13,13,κελεύσαντος,κελεύω,v-sapamg-
Leuven|0554-001|11|14,14,προσκυνῆσαι,προσκυνέω,v--ana---
Leuven|0554-001|11|15,15,τὴν,ὁ,l-s---fa-
Leuven|0554-001|11|16,16,θεόν,θεός,n-s---fa-
Leuven|0554-001|11|17,17,.,.,u--------
