@id,@form,@lemma,@postag,@relation
1,εἰ,εἰ,c--------,AuxC
2,δέ,δέ,d--------,AuxY
3,τι,τις,p-s---na-,OBJ
4,ἀντιποιοῦνται,ἀντιποιέω,v3ppie---,ADV
5,",",punc1,u--------,AuxX
6,δίκας,δίκη,n-p---fa-,OBJ
7,ἤθελον,ἐθέλω,v3piia---,PRED
8,δοῦναι,δίδωμι,v--ana---,OBJ
9,ἐν,ἐν,r--------,AuxP
10,Πελοποννήσῳ,Πελοπόννησος,n-s---fd-,ATR
11,παρὰ,παρά,r--------,AuxP
12,πόλεσιν,πόλις,n-p---fd-,OBJ
13,αἷς,ὅς,p-p---fd-,OBJ
14,ἂν,ἄν1,d--------,AuxY
15,ἀμφότεροι,ἀμφότερος,a-p---mn-,SBJ
16,ξυμβῶσιν,συμβαίνω,v3pasa---,ATR
17,:,punc1,u--------,AuxK
