@ref,@id,@form,@lemma,@postag,@relation
Leuven|0537-012|59|1,1,τούτων,οὗτος,a-p---ng-,ATR
Leuven|0537-012|59|2,2,δέ,δέ,d--------,AuxY
Leuven|0537-012|59|3,3,πάντων,πᾶς,a-p---ng-,ATR
Leuven|0537-012|59|4,4,ἀρχή,ἀρχή,n-s---fn-,PNOM_CO
Leuven|0537-012|59|5,5,καί,καί,c--------,COORD
Leuven|0537-012|59|6,6,τό,ὁ,l-s---nn-,ATR
Leuven|0537-012|59|7,7,μέγιστον,μέγας,a-s---nn-,ATR
Leuven|0537-012|59|8,8,ἀγαθόν,ἀγαθός,a-s---nn-,PNOM_CO
Leuven|0537-012|59|9,9,φρόνησις,φρόνησις,n-s---fn-,SBJ
Leuven|0537-012|59|10,10,·,·,u--------,AuxK
Leuven|0537-012|59|11,11,[0],,,PRED
