@ref,@id,@form,@lemma,@postag,@relation
Leuven|0537-012|40|1,1,τῶν,ὁ,l-p---fg-,ATR
Leuven|0537-012|40|2,2,δʼ,δέ,d--------,AuxY
Leuven|0537-012|40|3,3,ἀναγκαίων,ἀναγκαῖος,a-p---fg-,ATR
Leuven|0537-012|40|4,4,αἱ,ὁ,l-p---fn-,SBJ
Leuven|0537-012|40|5,5,μέν,μέν,d--------,AuxY
Leuven|0537-012|40|6,6,πρός,πρός,r--------,AuxP
Leuven|0537-012|40|7,7,εὐδαιμονίαν,εὐδαιμονία,n-s---fa-,ADV
Leuven|0537-012|40|8,8,εἰσίν,εἰμί,v3ppia---,PRED_CO
Leuven|0537-012|40|9,9,ἀναγκαῖαι,ἀναγκαῖος,a-p---fn-,PNOM
Leuven|0537-012|40|10,10,",",",",u--------,AuxX
Leuven|0537-012|40|11,11,αἱ,ὁ,l-p---fn-,SBJ
Leuven|0537-012|40|12,12,δέ,δέ,d--------,AuxY
Leuven|0537-012|40|13,13,πρός,πρός,r--------,AuxP
Leuven|0537-012|40|14,14,τήν,ὁ,l-s---fa-,ATR
Leuven|0537-012|40|15,15,τοῦ,ὁ,l-s---ng-,ATR
Leuven|0537-012|40|16,16,σώματος,σῶμα,n-s---ng-,ATR
Leuven|0537-012|40|17,17,ἀοχλησίαν,ἀοχλησία,n-s---fa-,ADV
Leuven|0537-012|40|18,18,",",",",u--------,AuxX
Leuven|0537-012|40|19,19,αἱ,ὁ,l-p---fn-,SBJ
Leuven|0537-012|40|20,20,δέ,δέ,d--------,COORD
Leuven|0537-012|40|21,21,πρός,πρός,r--------,AuxP
Leuven|0537-012|40|22,22,αὐτό,αὐτός,a-s---na-,ATR
Leuven|0537-012|40|23,23,τό,ὁ,l-s---na-,ATR
Leuven|0537-012|40|24,24,ζῆν,ζάω,v--pna---,ADV
Leuven|0537-012|40|25,25,.,.,u--------,AuxK
Leuven|0537-012|40|26,26,[0],,,PRED_CO
Leuven|0537-012|40|27,27,[1],,,PRED_CO
