@ref,@id,@form,@lemma,@postag,@relation
Leuven|0537-012|56|1,1,τό,ὁ,l-s---nn-,ATR
Leuven|0537-012|56|2,2,συνεθίζειν,συνεθίζω,v--pna---,SBJ
Leuven|0537-012|56|3,3,οὖν,οὖν,d--------,AuxY
Leuven|0537-012|56|4,4,ἐν,ἐν,r--------,AuxP
Leuven|0537-012|56|5,5,ταῖς,ὁ,l-p---fd-,ATR
Leuven|0537-012|56|6,6,ἁπλαῖς,ἁπλόος,a-p---fd-,ATR_CO
Leuven|0537-012|56|7,7,καί,καί,c--------,COORD
Leuven|0537-012|56|8,8,οὐ,οὐ,d--------,AuxZ
Leuven|0537-012|56|9,9,πολυτελέσι,πολυτελής,a-p---fd-,ATR_CO
Leuven|0537-012|56|10,10,διαίταις,δίαιτα,n-p---fd-,OBJ
Leuven|0537-012|56|11,11,καί,καί,c--------,AuxZ
Leuven|0537-012|56|12,12,ὑγιείας,ὑγίεια,n-s---fg-,OBJ
Leuven|0537-012|56|13,13,ἐστί,εἰμί,v3spia---,PRED_CO
Leuven|0537-012|56|14,14,συμπληρωτικόν,συμπληρωτικός,a-s---nn-,PNOM
Leuven|0537-012|56|15,15,καί,καί,c--------,AuxY
Leuven|0537-012|56|16,16,πρός,πρός,r--------,AuxP
Leuven|0537-012|56|17,17,τάς,ὁ,l-p---fa-,ATR
Leuven|0537-012|56|18,18,ἀναγκαίας,ἀναγκαῖος,a-p---fa-,ATR
Leuven|0537-012|56|19,19,τοῦ,ὁ,l-s---mg-,ATR
Leuven|0537-012|56|20,20,βίου,βίος,n-s---mg-,ATR
Leuven|0537-012|56|21,21,χρήσεις,χρῆσις,n-p---fa-,ADV
Leuven|0537-012|56|22,22,ἄοκνον,ἄοκνος,a-s---ma-,OCOMP
Leuven|0537-012|56|23,23,ποιεῖ,ποιέω,v3spia---,PRED_CO
Leuven|0537-012|56|24,24,τόν,ὁ,l-s---ma-,ATR
Leuven|0537-012|56|25,25,ἄνθρωπον,ἄνθρωπος,n-s---ma-,OBJ
Leuven|0537-012|56|26,26,καί,καί,c--------,AuxY
Leuven|0537-012|56|27,27,τοῖς,ὁ,l-p---nd-,ATR
Leuven|0537-012|56|28,28,πολυτελέσιν,πολυτελής,a-p---nd-,OBJ
Leuven|0537-012|56|29,29,ἐκʼ,ἐκ,r--------,AuxP
Leuven|0537-012|56|30,30,διαλειμμάτων,διάλειμμα,n-p---ng-,ADV
Leuven|0537-012|56|31,31,προσερχομένους,προσέρχομαι,v-pppema-,ATR
Leuven|0537-012|56|32,32,κρεῖττον,κρείσσων,a-s---nac,OCOMP
Leuven|0537-012|56|33,33,ἡμᾶς,ἐγώ,p-p----a-,OBJ
Leuven|0537-012|56|34,34,διατίθησι,διατίθημι,v3spia---,PRED_CO
Leuven|0537-012|56|35,35,καί,καί,c--------,COORD
Leuven|0537-012|56|36,36,πρός,πρός,r--------,AuxP
Leuven|0537-012|56|37,37,τήν,ὁ,l-s---fa-,ATR
Leuven|0537-012|56|38,38,τύχην,τύχη,n-s---fa-,ADV
Leuven|0537-012|56|39,39,ἀφόβους,ἄφοβος,a-p---ma-,OCOMP
Leuven|0537-012|56|40,40,παρασκευάζει,παρασκευάζω,v3spia---,PRED_CO
Leuven|0537-012|56|41,41,.,.,u--------,AuxK
