@id,@form,@lemma,@postag
1,Δάρδανον,Δάρδανος,n-s---ma-
2,μὲν,μέν,d--------
3,ἐν,ἐν,r--------
4,τῇ,ὁ,l-s---fd-
5,κτισθείσῃ,κτίζω,v-sappfd-
6,τε,τε,d--------
7,ὑφ᾽,ὑπό,r--------
8,ἑαυτοῦ,ἑαυτοῦ,p-s---mg-
9,καὶ,καί,c--------
10,ὀνομασίας,ὀνομασία,n-s---fg-
11,ὁμοίας,ὁμοῖος,a-s---fg-
12,τυχούσῃ,τυγχάνω,v-sapafd-
13,πόλει,πόλις,n-s---fd-
14,τὰ,ὁ,l-p---na-
15,ἕδη,ἕδος,n-p---na-
16,καταλιπεῖν,καταλιμπάνω,v--ana---
17,",",punc1,u--------
18,Ἰλίου,Ἴλιον,n-s---ng-
19,δ᾽,δέ,c--------
20,ἐν,ἐν,r--------
21,ὑστέρῳ,ὕστερος,a-s---md-
22,χρόνῳ,χρόνος,n-s---md-
23,συνοικισθέντος,συνοικίζω,v-sappng-
24,ἐκεῖσε,ἐκεῖσε,d--------
25,μετενεχθῆναι,μεταφέρω,v--anp---
26,πρὸς,πρός,r--------
27,τῶν,ὁ,l-p---mg-
28,ἐγγόνων,ἔγγονος,n-p---mg-
29,αὐτοῦ,αὐτός,p-s---mg-
30,τὰ,ὁ,l-p---na-
31,ἱερά,ἱερόν,n-p---na-
32,.,punc1,u--------
