@id,@form,@lemma,@postag
1,καὶ,καί,d--------
2,νῦν,νῦν,d--------
3,ἔτι,ἔτι,d--------
4,διαλαμπούσης,διαλάμπω,v-sppafg-
5,τῆς,ὁ,l-s---fg-
6,λίμνης,λίμνη,n-s---fg-
7,ἐν,ἐν,r--------
8,μέρει,μέρος,n-s---nd-
9,τινί,τινί,a-s---nd_
10,",",punc1,u--------
11,ὅταν,ὅταν,c--------
12,ὑπονοστήσῃ,ὑπονοστέω,v3sasa---
13,τὸ,ὁ,l-s---nn-
14,νᾶμα,νᾶμα,n-s---nn-
15,καὶ,καί,c--------
16,σταθερὸς,σταθερός,a-s---mn-
17,ὁ,ὁ,l-s---mn-
18,βυθὸς,βυθός,n-s---mn-
19,γένηται,γίγνομαι,v3sasm---
20,",",punc1,u--------
21,παστάδων,παστάς,n-p---fg-
22,ἐρείπια,ἐρείπιον,n-p---nn-
23,καὶ,καί,c--------
24,ἄλλα,ἄλλος,a-p---nn_
25,οἰκήσεως,οἴκησις,n-s---fg-
26,ἴχνη,ἴχνος,n-p---nn-
27,φαίνεται,φαίνω,v3spie---
28,.,punc1,u--------
