@id,@form,@lemma,@postag
1,Ὁ,ὁ,l-s---mn-
2,δὲ,δέ,d--------
3,τότε,τότε,d--------
4,μὲν,μέν,d--------
5,τὸν,ὁ,l-s---ma-
6,ἄνδρα,ἀνήρ,n-s---ma-
7,τοῖς,ὁ,l-p---md-
8,ἐπαίνοις,ἔπαινος,n-p---md-
9,καὶ,καί,c--------
10,ταῖς,ὁ,l-p---fd-
11,ἐλπίσιν,ἐλπίς,n-p---fd-
12,εἰς,εἰς,r--------
13,τοὺς,ὁ,l-p---ma-
14,ὑπὲρ,ὑπέρ,r--------
15,αὐτοῦ,αὐτός,p-s---mg-
16,κινδύνους,κίνδυνος,n-p---ma-
17,ἐπέρρωσεν,ἐπιρρώννυμι,v3saia---
18,",",punc1,u--------
19,ἐν,ἐν,r--------
20,οἷς,ὅς,p-p---md-
21,πᾶσιν,πᾶς,a-p---md-
22,παραβολώτατος,παράβολος,a-s---mns
23,ἀγωνιστὴς,ἀγωνιστής,n-s---mn-
24,γενόμενος,γίγνομαι,v-sapmmn-
25,καὶ,καί,c--------
26,πολλὰ,πολύς,a-p---na-
27,τρωθεὶς,τιτρώσκω,v-sappmn-
28,ἐφ᾽,ἐπί,r--------
29,ὅλου,ὅλος,a-s---ng-
30,σχεδὸν,σχεδόν,d--------
31,τοῦ,ὁ,l-s---ng-
32,σώματος,σῶμα,n-s---ng-
33,εἶχεν,ἔχω,v3siia---
34,τὰ,ὁ,l-p---na-
35,σημεῖα,σημεῖον,n-p---na-
36,τῆς,ὁ,l-s---fg-
37,ἀρετῆς,ἀρετή,n-s---fg-
38,.,punc1,u--------
