@id,@form,@lemma,@postag,@relation
1,καὶ,καί,d--------,AuxY
2,πρόσεσθ’,πρόσειμι,v3spia---,PRED
3,ἡ,ὁ,l-s---fn-,ATR
4,ὕβρις,ὕβρις,n-s---fn-,SBJ_CO
5,καὶ,καί,c--------,COORD
6,ἔθ’,ἔτι,d--------,AuxZ
7,ἡ,ὁ,l-s---fn-,ATR
8,τῶν,ὁ,l-p---ng-,ATR
9,πραγμάτων,πρᾶγμα,n-p---ng-,ATR
10,αἰσχύνη,αἰσχύνη,n-s---fn-,SBJ_CO
11,",",",",u--------,AuxX
12,οὐδεμιᾶς,οὐδείς,a-s---fg-,ATR
13,ἐλάττων,ἐλάσσων,a-s---fnc,ATR
14,ζημίας,ζημία,n-s---fg-,ADV
15,τοῖς,ὁ,l-p---mg-,ATR
16,γε,γε,d--------,AuxZ
17,σώφροσιν,σώφρων,a-p---mg-,ADV
18,.,.,u--------,AuxK
