@id,@form,@lemma,@postag,@relation
1,τὸ,ὁ,l-s---nn-,ATR
2,γὰρ,γάρ,d--------,AuxY
3,εἶναι,εἰμί,v--pna---,SBJ_CO
4,πάντων,πᾶς,a-p---ng-,ADV
5,ἐκεῖνον,ἐκεῖνος,p-s---ma-,SBJ
6,ἕν’,εἷς,a-s---ma-,PNOM
7,ὄντα,εἰμί,v-sppama-,ADV
8,κύριον,κύριος,n-s---ma-,PNOM_CO
9,καὶ,καί,d--------,AuxY
10,ῥητῶν,ῥητός,a-p---ng-,ATR_CO
11,καὶ,καί,c--------,COORD
12,ἀπορρήτων,ἀπόρρητος,a-p---ng-,ATR_CO
13,καὶ,καί,c--------,COORD
14,ἅμα,ἅμα,d--------,AuxZ
15,στρατηγὸν,στρατηγός,n-s---ma-,PNOM_CO
16,καὶ,καί,d--------,AuxY
17,δεσπότην,δεσπότης,n-s---ma-,PNOM_CO
18,καὶ,καί,c--------,COORD
19,ταμίαν,ταμίας,n-s---ma-,PNOM_CO
20,",",",",u--------,AuxX
21,καὶ,καί,c--------,COORD
22,πανταχοῦ,πανταχοῦ,d--------,ADV
23,αὐτὸν,αὐτός,p-s---ma-,SBJ
24,παρεῖναι,πάρειμι,v--pna---,SBJ_CO
25,τῷ,ὁ,l-s---ng-,ATR
26,στρατεύματι,στράτευμα,n-s---ng-,OBJ
27,",",",",u--------,AuxX
28,πρὸς,πρός,r--------,AuxP
29,μὲν,μέν,d--------,AuxY
30,τὸ,ὁ,l-s---na-,ATR
31,τὰ,ὁ,l-p---na-,OBJ
32,τοῦ,ὁ,l-s---mg-,ATR
33,πολέμου,πόλεμος,n-s---mg-,ATR
34,ταχὺ,ταχύς,a-s---na-,ADV_CO
35,καὶ,καί,c--------,ADV_CO
36,κατὰ,κατά,r--------,AuxP
37,καιρὸν,καιρός,n-s---ma-,ADV_CO
38,πράττεσθαι,πράσσω,v--pne---,ADV
39,πολλῷ,πολύς,a-s---nd-,ADV
40,προέχει,προέχω,v3spia---,PRED_CO
41,",",",",u--------,AuxX
42,πρὸς,πρός,r--------,AuxP
43,δὲ,δέ,c--------,COORD
44,τὰς,ὁ,l-p---fa-,ATR
45,καταλλαγάς,καταλλαγή,n-p---fa-,ADV
46,",",",",u--------,AuxX
47,ἃς,ὅς,p-p---fa-,OBJ
48,ἂν,ἄν,d--------,AuxY
49,ἐκεῖνος,ἐκεῖνος,a-s---mn-,SBJ
50,ποιήσαιτ’,ποιέω,v3saom---,ATR
51,ἄσμενος,ἄσμενος,a-s---mn-,ATV
52,πρὸς,πρός,r--------,AuxP
53,Ὀλυνθίους,Ὀλύνθιος,a-p---ma-,ADV
54,",",",",u--------,AuxX
55,ἐναντίως,ἐναντίος,d-------p,ADV
56,ἔχει,ἔχω,v3spia---,PRED_CO
57,.,.,u--------,AuxK
