@id,@form,@lemma,@postag,@relation
1,εἰ,εἰ,c--------,AuxC
2,δὲ,δέ,d--------,AuxY
3,τούτων,οὗτος,a-p---ng-,ATR
4,ἀποστερήσεται,ἀποστερέω,v3sfip---,ADV
5,τῶν,ὁ,l-p---ng-,ATR
6,χρημάτων,χρῆμα,n-p---ng-,OBJ
7,",",",",u--------,AuxX
8,εἰς,εἰς,r--------,AuxP
9,στενὸν,στενός,a-s---na-,ADV
10,κομιδῇ,κομιδῇ,d--------,ADV
11,τὰ,ὁ,l-p---na-,OBJ
12,τῆς,ὁ,l-s---fg-,ATR
13,τροφῆς,τροφή,n-s---fg-,ATR
14,τοῖς,ὁ,l-p---md-,ATR
15,ξένοις,ξένος1,n-p---md-,ATR
16,αὐτῷ,αὐτός,p-s---md-,ATR
17,καταστήσεται,καθίστημι,v3sfim---,PRED
18,.,.,u--------,AuxK
