,@id,@form,@lemma,@postag,@relation
0,1,καὶ,καί,d--------,AuxY
1,2,οὐδεὶς,οὐδείς,p-s---mn-,SBJ
2,3,σκοπεῖ,σκοπέω,v3spia---,PRED
3,4,αὐτῶν,αὐτός,p-p---mg-,ATR
4,5,τοῖς,ὁ,l-p---md-,ATR
5,6,καὶ,καί,d--------,AuxY
6,7,ἄλλοθί,ἄλλοθι,d--------,ADV
7,8,που,πού,d--------,ADV
8,9,ἀρχὴν,ἀρχή,n-s---fa-,OBJ
9,10,ἔχουσι,ἔχω,v-pppamd-,OBJ_CO
10,11,καὶ,καί,c--------,COORD
11,12,ἧσσον,ἥσσων,a-s---nac,ADV
12,13,ἡμῶν,ἐγώ,p1p---mg-,ADV
13,14,πρὸς,πρός,r--------,AuxP
14,15,τοὺς,ὁ,l-p---ma-,ATR
15,16,ὑπηκόους,ὑπήκους,a-p---ma-,ADV
16,17,μετρίοις,μέτριος,a-p---md-,PNOM
17,18,οὖσι,εἰμί,v-pppamd-,OBJ_CO
18,19,διότι,διότι,c--------,AuxC
19,20,τοῦτο,οὗτος,p-s---nn-,SBJ
20,21,οὐκ,οὐ,d--------,AuxZ
21,22,ὀνειδίζεται,ὀνειδίζω,v3spie---,OBJ
22,23,:,punc1,u--------,AuxK
