,@id,@form,@lemma,@postag,@relation
0,1,μετὰ,μετά,r--------,AuxP
1,2,δὲ,δέ,d--------,AuxY
2,3,τὴν,ὁ,l-s---fa-,ATR
3,4,μάχην,μάχη,n-s---fa-,ADV
4,5,τροπαῖον,τροπαῖος,a-s---na-,OBJ
5,6,ἔστησαν,ἵστημι,v3paia---,PRED_CO
6,7,οἱ,ὁ,l-p---mn-,ATR
7,8,Ἀθηναῖοι,Ἀθηναῖος,n-p---mn-,SBJ
8,9,καὶ,καί,c--------,COORD
9,10,τοὺς,ὁ,l-p---ma-,ATR
10,11,νεκροὺς,νεκρός,n-p---ma-,OBJ
11,12,ὑποσπόνδους,ὑπόσπονδος,a-p---ma-,ATV
12,13,ἀπέδοσαν,ἀποδίδωμι,v3paia---,PRED_CO
13,14,τοῖς,ὁ,l-p---md-,ATR
14,15,Ποτειδεάταις,Ποτειδεάτης,n-p---md-,OBJ
15,16,:,punc1,u--------,AuxK
