@id,@form,@lemma,@postag
1,οὐ,οὐ,d--------
2,μὴν,μήν,d--------
3,ἀλλὰ,ἀλλά,d--------
4,τούτῳ,οὗτος,a-s---md_
5,τῷ,ὁ,l-s---md-
6,τρόπῳ,τρόπος,n-s---md-
7,τῶν,ὁ,l-p---mg-
8,μὲν,μέν,d--------
9,σφενδονητῶν,σφενδονήτης,n-p---mg-
10,καὶ,καί,c--------
11,τοξοτῶν,τοξότης,n-p---mg-
12,ἔτι,ἔτι,d--------
13,δʼ,δέ,c--------
14,ἀκοντιστῶν,ἀκοντιστής,n-p---mg-
15,κατὰ,κατά,r--------
16,τοὺς,ὁ,l-p---ma-
17,ὑπερδεξίους,ὑπερδέξιος,a-p---ma-
18,τόπους,τόπος,n-p---ma-
19,πορευομένων,πορεύω,v-pppemg-
20,σποράδην,σποράδην,d--------
21,",",punc1,u--------
22,ποτὲ,ποτέ,d--------
23,δὲ,δέ,c--------
24,συναθροιζομένων,συναθροίζω,v-pppemg-
25,καὶ,καί,c--------
26,καταλαμβανομένων,καταλαμβάνω,v-pppemg-
27,τοὺς,ὁ,l-p---ma-
28,εὐκαίρους,εὔκαιρος,a-p---ma-
29,τόπους,τόπος,n-p---ma-
30,",",punc1,u--------
31,τῶν,ὁ,l-p---mg-
32,δʼ,δέ,c--------
33,ἀσπιδιωτῶν,ἀσπιδιώτης,n-p---mg-
34,ἐφεδρευόντων,ἐφεδρεύω,v-pppamg-
35,",",punc1,u--------
36,καὶ,καί,c--------
37,παρʼ,παρά,r--------
38,αὐτὴν,αὐτός,a-s---fa_
39,τὴν,ὁ,l-s---fa-
40,χαράδραν,χαράδρα,n-s---fa-
41,παραπορευομένων,παραπορεύομαι,v-pppemg-
42,ἐν,ἐν,r--------
43,τάξει,τάξις,n-s---fd-
44,καὶ,καί,c--------
45,βάδην,βάδην,d--------
46,",",punc1,u--------
47,οὐκ,οὐ,d--------
48,ἔμενον,μένω,v3piia---
49,οἱ,ὁ,l-p---mn-
50,βάρβαροι,βάρβαρος,n-p---mn-
51,",",punc1,u--------
52,πάντες,πᾶς,a-p---mn-
53,δὲ,δέ,c--------
54,λιπόντες,λείπω,v-papamn-
55,τοὺς,ὁ,l-p---ma-
56,τόπους,τόπος,n-p---ma-
57,ἡθροίσθησαν,ἀθροίζω,v3paip---
58,ἐπὶ,ἐπί,r--------
59,τὴν,ὁ,l-s---fa-
60,ὑπερβολήν,ὑπερβολή,n-s---fa-
61,.,punc1,u--------
