,@id,@form,@lemma,@postag,@relation
0,1,ἐὰν,ἐάν,c--------,AuxC
1,2,δέ,δέ,d--------,AuxY
2,3,τις,τις,p-s---cn-,SBJ
3,4,μετρίως,μέτριος,d--------,ADV
4,5,ἔχουσα,ἔχω,v-sppafn-,ATR
5,6,χρημάτων,χρῆμα,n-p---ng-,OBJ
6,7,τοῖς,ὁ,l-p---md-,ATR
7,8,δεομένοις,δέω2,v-pppemd-,OBJ
8,9,τινων,τις,p-p---ng-,OBJ
9,10,ὑπουργῇ,ὑπουργέω,v2spse---,ADV
10,11,πρὸς,πρός,r--------,AuxP
11,12,χάριν,χάρις,n-s---fa-,ADV
12,13,",",punc1,u--------,AuxX
13,14,ἐκ,ἐκ,r--------,AuxP
14,15,τῆς,ὁ,l-s---fg-,ATR
15,16,ἑταιρίας,ἑταιρεία,n-s---fg-,ADV
16,17,ἑταίρα,ἑταίρα,n-s---fn-,PNOM
17,18,τοὔνομα,ὄνομα,n-s---na-,ADV
18,19,προσηγορεύθη,προσαγορεύω,v3saip---,PRED
19,20,.,punc1,u--------,AuxK
