,@id,@form,@lemma,@postag,@relation
0,1,τυφλὸς,τυφλός,a-s---mn-,PNOM
1,2,ὁ,ὁ,l-s---mn-,ATR
2,3,Πλοῦτος,Πλοῦτος,n-s---mn-,SBJ
3,4,εἶναί,εἰμί,v--pna---,OBJ
4,5,μοι,ἐγώ,p1s---md-,OBJ
5,6,δοκεῖ,δοκέω,v3spia---,PRED
7,8,ὅστις,ὅστις,p-s---mn-,SBJ
8,9,γε,γε,d--------,AuxZ
9,10,παρὰ,παρά,r--------,AuxP
10,11,ταύτην,οὗτος,p-s---fa-,ADV
11,12,μὲν,μέν,d--------,AuxY
12,13,οὐκ,οὐ,d--------,AuxZ
13,14,εἰσέρχεται,εἰσέρχομαι,v3spie---,ATR_CO
14,15,",",punc1,u--------,AuxX
15,16,παρὰ,παρά,r--------,AuxP
16,17,δὲ,δέ,c--------,COORD
17,18,Σινώπῃ,Σινώπη,n-s---fd-,ADV_CO
18,19,καὶ,καί,d--------,AuxY
19,20,Λύκᾳ,λυκέη,n-p---fn-,ADV_CO
20,21,καὶ,καί,d--------,AuxY
21,22,Ναννίῳ,Νάννιον,n-s---fd-,ADV_CO
22,23,ἑτέραις,ἕτερος,a-p---fd-,ATR
23,24,τε,τε,c--------,COORD
24,25,τοιαύταισι,τοιοῦτος,p-p---fd-,ATR
25,26,παγίσι,παγίς,n-p---fd-,ADV_CO
26,27,τοῦ,ὁ,l-s---mg-,ATR
27,28,βίου,βίος,n-s---mg-,ATR
28,29,ἔνδον,ἔνδον,d--------,ADV
29,30,κάθητ᾽,καθίημι,v3spie---,ATR_CO
30,31,ἀπόπληκτος,ἀπόπληκτος,a-s---mn-,AtvV
31,32,οὐδ᾽,οὐδέ,c--------,COORD
32,33,ἐξέρχεται,ἐξέρχομαι,v3spie---,ATR_CO
33,34,.,punc1,u--------,AuxK
