,@id,@form,@lemma,@postag,@relation
0,1,ἦν,εἰμί,v3siia---,PRED_CO
1,2,γὰρ,γάρ,d--------,AuxY
2,3,δὴ,δή,d--------,AuxZ
3,4,καὶ,καί,d--------,AuxZ
4,5,τὸ,ὁ,l-s---nn-,ATR
5,6,τῶν,ὁ,l-p---mg-,ATR
6,7,Πελασγῶν,Πελασγός,n-p---mg-,ATR
7,8,γένος,γένος,n-s---nn-,SBJ
8,9,Ἑλληνικὸν,Ἑλληνικός,a-s---nn-,PNOM
9,10,ἐκ,ἐκ,r--------,AuxP
10,11,Πελοποννήσου,Πελοπόννησος,n-s---fg-,ADV
11,12,τὸ,ὁ,l-s---na-,ATR
12,13,ἀρχαῖον,ἀρχαῖος,a-s---na-,ADV
13,14,",",punc1,u--------,AuxX
14,15,ἐχρήσατο,χράω2,v3saim---,PRED_CO
15,16,δὲ,δέ,c--------,COORD
16,17,τύχαις,τύχη,n-p---fd-,OBJ
17,18,δυσπότμοις,δύσποτμος,a-p---fd-,ATR
18,19,εἰς,εἰς,r--------,AuxP
19,20,πολλὰ,πολύς,a-p---na-,ADV_CO
20,21,μὲν,μέν,d--------,AuxY
21,22,καὶ,καί,c--------,COORD
22,23,ἄλλα,ἄλλος,p-p---na-,ADV_CO
23,24,",",punc1,u--------,AuxX
24,25,μάλιστα,μάλιστα,d--------,AuxZ
25,26,δ᾽,δέ,c--------,COORD
26,27,εἰς,εἰς,r--------,AuxP
27,28,τὴν,ὁ,l-s---fa-,ATR
28,29,πολύπλανόν,πολύπλανος,a-s---fa-,ADV_CO
29,30,τε,τε,d--------,AuxY
30,31,καὶ,καί,c--------,COORD
31,32,οὐδενὸς,οὐδείς,a-s---mg-,ATR
32,33,τόπου,τόπος,n-s---mg-,ATR
33,34,βέβαιον,βέβαιος,a-s---fa-,ATR
34,35,οἴκησιν,οἴκησις,n-s---fa-,ADV_CO
35,36,.,punc1,u--------,AuxK
