,@id,@form,@lemma,@postag,@relation
0,1,ὀνομάτων,ὄνομα,n-p---ng-,ATR
1,2,μὲν,μέν,d--------,AuxY
2,3,οὖν,οὖν,d--------,AuxY
3,4,ἐναλλαγήν,ἐναλλαγή,n-s---fa-,SBJ
4,5,",",punc1,u--------,AuxX
5,6,ἐπεὶ,ἐπεί,c--------,AuxC
6,7,καὶ,καί,d--------,AuxZ
7,8,βίων,βίος,n-p---mg-,ATR
8,9,",",punc1,u--------,AuxX
9,10,πείθομαι,πείθω,v1spie---,PRED
10,11,τοῖς,ὁ,l-p---nd-,ATR
11,12,ἔθνεσι,ἔθνος,n-p---nd-,PNOM
12,13,γενέσθαι,γίγνομαι,v--anm---,OBJ
13,14,:,punc1,u--------,AuxK
15,16,ἐναλλαγή,ἐναλλαγή,n-s---fn-,SBJ
