,@id,@form,@lemma,@postag,@relation
0,1,καὶ,καί,d--------,AuxY
1,2,γὰρ,γάρ,d--------,AuxY
2,3,δὴ,δή,d--------,AuxZ
3,4,οὔ,οὐ,d--------,AuxZ
4,5,-τε,τε,d--------,AuxY
5,6,Κροτωνιῆται,Κροτωνιήτης,n-p---mn-,SBJ_CO
6,7,ὥς,ὡς,c--------,AuxC
7,8,φησιν,φημί,v3spia---,ADV
8,9,Ἡρόδοτος,Ἡρόδοτος,n-s---mn-,SBJ
9,10,οὐδαμοῖσι,οὐδαμός,a-p---nd-,ADV
10,11,τῶν,ὁ,l-p---mg-,ATR
11,12,νῦν,νῦν,d--------,ADV
12,13,σφεας,σφεῖς,p-p---ma-,OBJ
13,14,περιοικεόντων,περιοικέω,v-pppamg-,ATR
14,15,εἰσὶν,εἰμί,v3ppia---,PRED_CO
15,16,ὁμόγλωσσοι,ὁμόγλωσσος,a-p---mn-,PNOM
16,17,οὔ,οὐ,d--------,AuxZ
17,18,-τε,τε,c--------,COORD
18,19,Πλακιηνοί,Πλακιηνός,n-p---mn-,SBJ_CO
19,20,",",punc1,u--------,AuxX
20,21,σφίσι,σφεῖς,p3p---md-,ADV
21,22,δ᾽,δέ,c--------,COORD
22,23,ὁμόγλωσσοι,ὁμόγλωσσος,a-p---mn-,PNOM
23,24,.,punc1,u--------,AuxK
24,25,εἰσὶν,εἰμί,v3ppia---,PRED_CO
