@ref,@id,@form,@lemma,@postag
Leuven|0041-001|206|1,1,τί,τίς,p-s---na-
Leuven|0041-001|206|2,2,οὖν,οὖν,d--------
Leuven|0041-001|206|3,3,βουλόμενος,βούλομαι,v-sppemn-
Leuven|0041-001|206|4,4,ἐξαίφνης,ἐξαίφνης,d--------
Leuven|0041-001|206|5,5,στασιάζω,στασιάζω,v1spia---
Leuven|0041-001|206|6,6,πρός,πρός,r--------
Leuven|0041-001|206|7,7,σε,σύ,p2s---ca-
Leuven|0041-001|206|8,8,",",",",u--------
Leuven|0041-001|206|9,9,καὶ,καί,d--------
Leuven|0041-001|206|10,10,ταῦτα,οὗτος,p-p---na-
Leuven|0041-001|206|11,11,μηδέπω,μηδέπω,d--------
Leuven|0041-001|206|12,12,καὶ,καί,d--------
Leuven|0041-001|206|13,13,τήμερον,σήμερον,d--------
Leuven|0041-001|206|14,14,ἑορακὼς,ὁράω,v-srpamn-
Leuven|0041-001|206|15,15,ἀρχομένην,ἄρχω,v-sppefa-
Leuven|0041-001|206|16,16,ὑπὸ,ὑπό,r--------
Leuven|0041-001|206|17,17,σοῦ,σύ,p2s---cg-
Leuven|0041-001|206|18,18,τὴν,ὁ,l-s---fa-
Leuven|0041-001|206|19,19,πατρίδα,πατρίς,n-s---fa-
Leuven|0041-001|206|20,20,;,;,u--------
