@ref,@id,@form,@lemma,@postag
Leuven|0041-001|111|1,1,καίτοι,καίτοι,d--------
Leuven|0041-001|111|2,2,γε,γε,d--------
Leuven|0041-001|111|3,3,ἦν,εἰμί,v3siia---
Leuven|0041-001|111|4,4,τι,τις,p-s---nn-
Leuven|0041-001|111|5,5,ἐν,ἐν,r--------
Leuven|0041-001|111|6,6,τῇ,ὁ,l-s---fd-
Leuven|0041-001|111|7,7,ἡμετέρᾳ,ἡμέτερος,a-s---fd-
Leuven|0041-001|111|8,8,φιλίᾳ,φιλία,n-s---fd-
Leuven|0041-001|111|9,9,τοσοῦτον,τοσοῦτος,p-s---nn-
Leuven|0041-001|111|10,10,",",",",u--------
Leuven|0041-001|111|11,11,ὅσον,ὅσος,p-s---nn-
Leuven|0041-001|111|12,12,καὶ,καί,d--------
Leuven|0041-001|111|13,13,τὰ,ὁ,l-p---na-
Leuven|0041-001|111|14,14,δυσχερῆ,δυσχερής,a-p---na-
Leuven|0041-001|111|15,15,νικᾶν,νικάω,v--pna---
Leuven|0041-001|111|16,16,δύνασθαι,δύναμαι,v--pne---
Leuven|0041-001|111|17,17,.,.,u--------
