@ref,@id,@form,@lemma,@postag
Leuven|2003-001|30|1,1,οἱ,ὁ,l-p---mn-
Leuven|2003-001|30|2,2,μέν,μέν,d--------
Leuven|2003-001|30|3,3,γάρ,γάρ,d--------
Leuven|2003-001|30|4,4,ἐπί,ἐπί,r--------
Leuven|2003-001|30|5,5,τῶν,ὁ,l-p---fg-
Leuven|2003-001|30|6,6,πράξεων,πρᾶξις,n-p---fg-
Leuven|2003-001|30|7,7,ἵστανται,ἵστημι,v3ppie---
Leuven|2003-001|30|8,8,",",",",u--------
Leuven|2003-001|30|9,9,ἀποχρῆν,ἀποχράω,v--pna---
Leuven|2003-001|30|10,10,οἰόμενοι,οἴομαι,v-pppemn-
Leuven|2003-001|30|11,11,πρός,πρός,r--------
Leuven|2003-001|30|12,12,τήν,ὁ,l-s---fa-
Leuven|2003-001|30|13,13,τελείαν,τέλειος,a-s---fa-
Leuven|2003-001|30|14,14,εὐφημίαν,εὐφημία,n-s---fa-
Leuven|2003-001|30|15,15,τό,ὁ,l-s---na-
Leuven|2003-001|30|16,16,τούτων,οὗτος,p-p---fg-
Leuven|2003-001|30|17,17,μνησθῆναι,μιμνήσκω,v--anp---
Leuven|2003-001|30|18,18,",",",",u--------
Leuven|2003-001|30|19,19,ἐγώ,ἐγώ,p1s---cn-
Leuven|2003-001|30|20,20,δέ,δέ,d--------
Leuven|2003-001|30|21,21,οἶμαι,οἴομαι,v1spie---
Leuven|2003-001|30|22,22,δεῖν,δεῖ,v--pna---
Leuven|2003-001|30|23,23,περί,περί,r--------
Leuven|2003-001|30|24,24,τῶν,ὁ,l-p---fg-
Leuven|2003-001|30|25,25,ἀρετῶν,ἀρετή,n-p---fg-
Leuven|2003-001|30|26,26,τόν,ὁ,l-s---ma-
Leuven|2003-001|30|27,27,πλεῖστον,πλεῖστος,a-s---ma-
Leuven|2003-001|30|28,28,λόγον,λόγος,n-s---ma-
Leuven|2003-001|30|29,29,ποιήσασθαι,ποιέω,v--anm---
Leuven|2003-001|30|30,30,",",",",u--------
Leuven|2003-001|30|31,31,ἀφʼ,ἀπό,r--------
Leuven|2003-001|30|32,32,ὧν,ὅς,p-p---fg-
Leuven|2003-001|30|33,33,ὁρμώμενος,ὁρμάω,v-sppemn-
Leuven|2003-001|30|34,34,ἐπί,ἐπί,r--------
Leuven|2003-001|30|35,35,τοσοῦτον,τοσοῦτο,a-s---ma-
Leuven|2003-001|30|36,36,τῶν,ὁ,l-p---ng-
Leuven|2003-001|30|37,37,κατορθωμάτων,κατόρθωμα,n-p---ng-
Leuven|2003-001|30|38,38,ἦλθες,ἔρχομαι,v2saia---
Leuven|2003-001|30|39,39,.,.,u--------
