@ref,@id,@form,@lemma,@postag
Leuven|2003-001|33|1,1,ὁ,ὁ,l-s---mn-
Leuven|2003-001|33|2,2,μέν,μέν,d--------
Leuven|2003-001|33|3,3,οὖν,οὖν,d--------
Leuven|2003-001|33|4,4,τῶν,ὁ,l-p---mg-
Leuven|2003-001|33|5,5,ἐπαίνων,ἔπαινος,n-p---mg-
Leuven|2003-001|33|6,6,νόμος,νόμος,n-s---mn-
Leuven|2003-001|33|7,7,οὐδέν,οὐδείς,p-s---na-
Leuven|2003-001|33|8,8,ἔλαττον,ἐλάσσων,a-s---nac
Leuven|2003-001|33|9,9,τῆς,ὁ,l-s---fg-
Leuven|2003-001|33|10,10,πατρίδος,πατρίς,n-s---fg-
Leuven|2003-001|33|11,11,ἤ,ἤ,c--------
Leuven|2003-001|33|12,12,τῶν,ὁ,l-p---mg-
Leuven|2003-001|33|13,13,προγόνων,πρόγονος,n-p---mg-
Leuven|2003-001|33|14,14,ἀξιοῖ,ἀξιόω,v3spia---
Leuven|2003-001|33|15,15,μεμνῆσθαι,μιμνήσκω,v--rne---
Leuven|2003-001|33|16,16,.,.,u--------
