@ref,@id,@form,@lemma,@postag
Leuven|2003-001|21|1,1,καί,καί,c--------
Leuven|2003-001|21|2,2,γάρ,γάρ,d--------
Leuven|2003-001|21|3,3,παραίνεσιν,παραίνεσις,n-s---fa-
Leuven|2003-001|21|4,4,ἀγαθήν,ἀγαθός,a-s---fa-
Leuven|2003-001|21|5,5,καί,καί,c--------
Leuven|2003-001|21|6,6,λόγων,λόγος,n-p---mg-
Leuven|2003-001|21|7,7,προτρεπτικῶν,προτρεπτικός,a-p---mg-
Leuven|2003-001|21|8,8,χρῆσιν,χρῆσις,n-s---fa-
Leuven|2003-001|21|9,9,καί,καί,c--------
Leuven|2003-001|21|10,10,τό,ὁ,l-s---na-
Leuven|2003-001|21|11,11,μετʼ,μετά,r--------
Leuven|2003-001|21|12,12,εὐνοίας,εὔνοια,n-s---fg-
Leuven|2003-001|21|13,13,ἐπιπλήττειν,ἐπιπλήσσω,v--pna---
Leuven|2003-001|21|14,14,τοῖς,ὁ,l-p---nd-
Leuven|2003-001|21|15,15,ἁμαρτήμασιν,ἁμάρτημα,n-p---nd-
Leuven|2003-001|21|16,16,ἐπαινεῖν,ἐπαινέω,v--pna---
Leuven|2003-001|21|17,17,τε,τέ,c--------
Leuven|2003-001|21|18,18,αὖ,αὖ,d--------
Leuven|2003-001|21|19,19,τά,ὁ,l-p---na-
Leuven|2003-001|21|20,20,καλῶς,καλῶς,d--------
Leuven|2003-001|21|21,21,πραχθέντα,πράσσω,v-pappna-
Leuven|2003-001|21|22,22,καί,καί,c--------
Leuven|2003-001|21|23,23,ψέγειν,ψέγω,v--pna---
Leuven|2003-001|21|24,24,",",",",u--------
Leuven|2003-001|21|25,25,ὅταν,ὅταν,c--------
Leuven|2003-001|21|26,26,ᾖ,εἰμί,v3spsa---
Leuven|2003-001|21|27,27,καιρός,καιρός,n-s---mn-
Leuven|2003-001|21|28,28,",",",",u--------
Leuven|2003-001|21|29,29,τά,ὁ,l-p---na-
Leuven|2003-001|21|30,30,μή,μή,d--------
Leuven|2003-001|21|31,31,τοιαῦτα,τοιοῦτος,p-p---na-
Leuven|2003-001|21|32,32,τῶν,ὁ,l-p---ng-
Leuven|2003-001|21|33,33,ἔργων,ἔργον,n-p---ng-
Leuven|2003-001|21|34,34,.,.,u--------
Leuven|2003-001|21|35,35,[0],,
