,@id,@form,@lemma,@postag,@relation
0,1,πολλαὶ,πολύς,a-p---fn-,SBJ
1,2,δ᾽,δέ,d--------,AuxY
2,3,ἦσαν,εἰμί,v3piia---,PRED
3,4,",",punc1,u--------,AuxX
4,5,ὡς,ὡς,d--------,AuxZ
5,6,ἂν,ἄν1,d--------,AuxY
6,7,ἐφειμένου,ἐφέζομαι,v-srpeng-,ADV_CO
7,8,τε,τε,d--------,AuxY
8,9,πατρίως,πάτριος,d--------,ADV
9,10,Ἰουδαίοις,Ἰουδαῖος,n-p---md-,OBJ
10,11,γαμεῖν,γαμέω,v--pna---,SBJ
11,12,πλείους,πλείων,a-p---fac,OBJ
12,13,καὶ,καί,c--------,COORD
13,14,τοῦ,ὁ,l-s---mg-,ATR
14,15,βασιλέως,βασιλεύς,n-s---mg-,SBJ
15,16,ἡδομένου,ἥδομαι,v-sppemg-,ADV_CO
16,17,πλείοσιν,πλείων,a-p---fdc,OBJ
17,18,",",punc1,u--------,AuxX
18,19,αἳ,ὁ,l-p---fn-,ATR
19,20,πᾶσαι,πᾶς,a-p---fn-,SBJ
20,21,διὰ,διά,r--------,AuxP
21,22,τὸ,ὁ,l-s---na-,ATR
22,23,μεγάλαυχον,μεγάλαυχος,a-s---na-,ADV_CO
23,24,τὸ,ὁ,l-s---na-,ATR
24,25,Γλαφύρας,Γλαφύρα,n-s---fg-,ATR
25,26,καὶ,καί,c--------,COORD
26,27,τὰς,ὁ,l-p---fa-,ATR
27,28,λοιδορίας,λοιδορία,n-p---fa-,ADV_CO
28,29,ἐμίσουν,μισέω,v3piia---,PRED
29,30,Ἀλέξανδρον,Ἀλέξανδρος,n-s---ma-,OBJ
30,31,.,punc1,u--------,AuxK
