,@id,@form,@lemma,@postag,@relation
0,1,προήχθη,προάγω,v3saip---,PRED
1,2,γέ,γε,d--------,AuxZ
2,3,τοι,σύ,p-s---md-,AuxZ
3,4,πρὸς,πρός,r--------,AuxP
4,5,τοσοῦτον,τοσοῦτος,a-s---na-,ATR
5,6,δέος,δέος,n-s---na-,OBJ
6,7,ὁ,ὁ,l-s---mn-,ATR
7,8,βασιλεὺς,βασιλεύς,n-s---mn-,SBJ
8,9,ὑπὸ,ὑπό,r--------,AuxP
9,10,τῆς,ὁ,l-s---fg-,ATR
10,11,τερατείας,τερατεία,n-s---fg-,OBJ_CO
11,12,αὐτοῦ,αὐτός,p-s---mg-,ATR
12,13,καὶ,καί,c--------,COORD
13,14,τῶν,ὁ,l-p---ng-,ATR
14,15,συνταγμάτων,σύνταγμα,n-p---ng-,OBJ_CO
15,16,",",punc1,u--------,AuxX
16,17,ὡς,ὡς,c--------,AuxC
17,18,ἐφεστάναι,ἐφίστημι,v--rna---,OBJ
18,19,δοκεῖν,δοκέω,v--pna---,ADV
19,20,αὐτῷ,αὐτός,p-s---md-,OBJ
20,21,τὸν,ὁ,l-s---ma-,ATR
21,22,Ἀλέξανδρον,Ἀλέξανδρος,n-s---ma-,SBJ
22,23,ξιφήρη,ξιφήρης,a-s---ma-,ATR
23,24,.,punc1,u--------,AuxK
