@id,@form,@lemma,@postag,@relation
1,ἀλλ᾽,ἀλλά,d--------,AuxY
2,οὐδ᾽,οὐδέ,d--------,AuxZ
3,αἰσχύνει,αἰσχύνω,v2spie---,PRED
4,φθόνου,φθόνος,n-s---mg-,ATR_CO
5,δίκην,δίκη,n-s---fa-,OBJ
6,εἰσάγων,εἰσάγω,v-sppamn-,ADV_CO
7,",",punc1,u--------,COORD
8,οὐκ,οὐ,d--------,AuxZ
9,ἀδικήματος,ἀδίκημα,n-s---ng-,ATR_CO
10,οὐδενός,οὐδείς,a-s---ng_,ATR
11,",",punc1,u--------,AuxX
12,καὶ,καί,c--------,COORD
13,νόμους,νόμος,n-p---ma-,OBJ
14,μεταποιῶν,μεταποιέω,v-sppamn-,ADV_CO
15,",",punc1,u--------,AuxX
16,τῶν,ὁ,l-p---mg-,ATR
17,δ᾽,δέ,c--------,COORD
18,ἀφαιρῶν,ἀφαιρέω,v-sppamn-,ADV_CO
19,μέρη,μέρος,n-p---na-,OBJ
20,",",punc1,u--------,AuxX
21,οὓς,ὅς,p-p---ma-,OBJ
22,ὅλους,ὅλοξ,a-p---ma-,ATR
23,δίκαιον,δίκαιος,a-s---nn-,PNOM
24,ἦν,εἰμί,v3siia---,ATR
25,ἀναγιγνώσκεσθαι,ἀναγιγνώσκω,v--pne---,SBJ
26,τοῖς,ὁ,l-p---md-,ATR
27,γ᾽,γε,d--------,AuxZ
28,ὀμωμοκόσιν,ὄμνυμι,v-prpamd-,ADV
29,κατὰ,κατά,r--------,AuxP
30,τοὺς,ὁ,l-p---ma-,ATR
31,νόμους,νόμος,n-p---ma-,ADV
32,ψηφιεῖσθαι,ψηφίζω,v--fnm---,OBJ
33,;,punc1,u--------,AuxK
