@ref,@id,@form,@lemma,@postag
Leuven|0561-001|28|1,1,κολάσαι,κολάζω,v--ana---
Leuven|0561-001|28|2,2,δή,δή,d--------
Leuven|0561-001|28|3,3,βουλόμενος,βούλομαι,v-sppemn-
Leuven|0561-001|28|4,4,αὐτήν,αὐτός,p-s---fa-
Leuven|0561-001|28|5,5,καί,καί,b--------
Leuven|0561-001|28|6,6,εἰς,εἰς,r--------
Leuven|0561-001|28|7,7,τήν,ὁ,l-s---fa-
Leuven|0561-001|28|8,8,πρότερον,πρότερος,d--------
Leuven|0561-001|28|9,9,εὐνομίαν,εὐνομία,n-s---fa-
Leuven|0561-001|28|10,10,καταστῆσαι,καθίστημι,v--ana---
Leuven|0561-001|28|11,11,",",",",u--------
Leuven|0561-001|28|12,12,δεσμόν,δεσμός,n-s---ma-
Leuven|0561-001|28|13,13,ῥάβδου,ῥάβδος,n-s---fg-
Leuven|0561-001|28|14,14,χλωρᾶς,χλωρός,a-s---fg-
Leuven|0561-001|28|15,15,λυγίσας,λυγίζω,v-sapamn-
Leuven|0561-001|28|16,16,ὅμοιον,ὅμοιος,a-s---ma-
Leuven|0561-001|28|17,17,βρόχῳ,βρόχος,n-s---md-
Leuven|0561-001|28|18,18,τῇ,ὁ,l-s---fd-
Leuven|0561-001|28|19,19,πέτρᾳ,πέτρα,n-s---fd-
Leuven|0561-001|28|20,20,προσῆλθεν,προσέρχομαι,v3saia---
Leuven|0561-001|28|21,21,",",",",u--------
Leuven|0561-001|28|22,22,ὡς,ὡς,c--------
Leuven|0561-001|28|23,23,ἐκεῖ,ἐκεῖ,d--------
Leuven|0561-001|28|24,24,συλληψόμενος,συλλαμβάνω,v-sfpmmn-
Leuven|0561-001|28|25,25,αὐτήν,αὐτός,p-s---fa-
Leuven|0561-001|28|26,26,.,.,u--------
