@ref,@id,@form,@lemma,@postag
Leuven|0561-001|9|1,1,δρυμός,δρυμός,n-s---mn-
Leuven|0561-001|9|2,2,ἦν,εἰμί,v3siia---
Leuven|0561-001|9|3,3,καί,καί,b--------
Leuven|0561-001|9|4,4,λόχμη,λόχμη,n-s---fn-
Leuven|0561-001|9|5,5,βάτων,βάτος,n-p---mg-
Leuven|0561-001|9|6,6,καί,καί,b--------
Leuven|0561-001|9|7,7,κιττός,κισσός,n-s---mn-
Leuven|0561-001|9|8,8,ἐπιπλανώμενος,ἐπιπλανάομαι,v-sppemn-
Leuven|0561-001|9|9,9,καί,καί,b--------
Leuven|0561-001|9|10,10,πόα,πόα,n-s---fn-
Leuven|0561-001|9|11,11,μαλθακή,μαλθακός,a-s---fn-
Leuven|0561-001|9|12,12,",",",",u--------
Leuven|0561-001|9|13,13,καθʼ,κατά,r--------
Leuven|0561-001|9|14,14,ἧς,ὅς,p-s---fg-
Leuven|0561-001|9|15,15,ἔκειτο,κεῖμαι,v3siie---
Leuven|0561-001|9|16,16,τό,ὁ,l-s---nn-
Leuven|0561-001|9|17,17,παιδίον,παιδίον,n-s---nn-
Leuven|0561-001|9|18,18,.,.,u--------
