@id;@form;@lemma;@postag;@relation
1;πρὸς;πρός;r--------;AuxP
2;δὲ;δέ;d--------;ADV
3;τὸν;ὁ;l-s---ma-;ATR
4;Ἱέρωνα;Ἱέρων;n-s---ma-;OBJ
5;πρέσβεις;πρέσβις;n-p---ma-;OBJ
6;ἀπέστειλαν;ἀποστέλλω;v3paia---;PRED
7;κατηγοροῦντες;κατηγορέω;v-pppamn-;ATR_CO
8;τοῦ;ὁ;l-s---mg-;ATR
9;Θρασυδαίου;Θρασύδαιος;n-s---mg-;OBJ
10;καὶ;καί;c--------;COORD
11;ἐπαγγελλόμενοι;ἐπαγγέλλω;v-pppemn-;ATR_CO
12;τήν;ὁ;l-s---fa-;ATR
13;τε;τε;d--------;ADV
14;πόλιν;πόλις;n-s---fa-;OBJ
15;ἐκείνῳ;ἐκεῖνος;p-s---md-;OBJ
16;παραδώσειν;παραδίδωμι;v--fna---;OBJ_CO
17;καὶ;καί;c--------;COORD
18;συνεπιθήσεσθαι;συνεπιτίθημι;v--fnm---;OBJ_CO
19;τοῖς;ὁ;l-p---md-;OBJ
20;περὶ;περί;r--------;AuxP
21;τὸν;ὁ;l-s---ma-;ATR
22;Θήρωνα;Θήρων;n-s---ma-;ATR
23;.;punc;u--------;AuxK
