,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0062-015|226|1,1,ὁ,ὁ,l-s---mn-,ATR
1,Leuven|0062-015|226|2,2,μέντοι,μέντοι,d--------,AuxY
2,Leuven|0062-015|226|3,3,Ἀλκιδάμας,Ἀλκιδάμας,n-s---mn-,SBJ
3,Leuven|0062-015|226|4,4,αὐτοῦ,αὐτοῦ,d--------,ADV
4,Leuven|0062-015|226|5,5,ἔμεινεν,μένω,v3saia---,PRED_CO
5,Leuven|0062-015|226|6,6,οὐ,οὐ,d--------,AuxZ
6,Leuven|0062-015|226|7,7,γὰρ,γάρ,d--------,COORD
7,Leuven|0062-015|226|8,8,ἠδυνήθησαν,δύναμαι,v3paip---,PRED_CO
8,Leuven|0062-015|226|9,9,ἐκβαλεῖν,ἐκβάλλω,v--ana---,OBJ
9,Leuven|0062-015|226|10,10,τὸν,ὁ,l-s---ma-,ATR
10,Leuven|0062-015|226|11,11,ἄνδρα,ἀνήρ,n-s---ma-,OBJ
12,Leuven|0062-015|226|13,13,ἐπεὶ,ἐπεί,c--------,AuxC
13,Leuven|0062-015|226|14,14,ἅπαξ,ἅπαξ,d--------,ADV
14,Leuven|0062-015|226|15,15,καταβαλὼν,καταβάλλω,v-sapamn-,ADV
15,Leuven|0062-015|226|16,16,ἑαυτὸν,ἑαυτοῦ,p-s---ma-,OBJ
16,Leuven|0062-015|226|17,17,ἐπὶ,ἐπί,r--------,AuxP
17,Leuven|0062-015|226|18,18,τῆς,ὁ,l-s---fg-,ATR
18,Leuven|0062-015|226|19,19,κλίνης,κλίνη,n-s---fg-,ADV
19,Leuven|0062-015|226|20,20,πλαγίως,πλάγιος,d--------,ADV
20,Leuven|0062-015|226|21,21,ἐκάθευδε,καθεύδω,v3siia---,ADV
