,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0062-015|196|1,1,ἄμμες,ἐγώ,p1p---cn-,SBJ
1,Leuven|0062-015|196|2,2,δ’,δέ,d--------,AuxY
2,Leuven|0062-015|196|3,3,αὖθ’,αὖθι,d--------,ADV
3,Leuven|0062-015|196|4,4,ὑμῖν,σύ,p2p---cd-,OBJ
4,Leuven|0062-015|196|5,5,τοῦτον,οὗτος,p-s---ma-,ATR
5,Leuven|0062-015|196|6,6,θαλαμήϊον,θαλαμῃ̈́ος,a-s---ma-,ATR
6,Leuven|0062-015|196|7,7,ὕμνον,ὕμνος,n-s---ma-,OBJ
7,Leuven|0062-015|196|8,8,ξυνὸν,ξυνός,a-s---ma-,ATR
8,Leuven|0062-015|196|9,9,ἐπ’,ἐπί,r--------,AuxP
9,Leuven|0062-015|196|10,10,ἀμφοτέροις,ἀμφότερος,a-p---md-,ADV
10,Leuven|0062-015|196|11,11,πολλάκις,πολλάκις,d--------,ADV
11,Leuven|0062-015|196|12,12,ᾀσόμεθα,ἀείδω,v1pfim---,PRED
